CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM,PRD_PT_NVA_ALIANZA,VOTOS_CAND_NREG,VOTOS_VALIDOS,VOTOS_NULOS,VOTOS_TOTAL,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA,ID_DTTO_FEDERAL_jul2020,ID_DTTO_LOCAL_jul2020,MUNICIPIO_jul2020,NOM_MUN_jul2020,SECCION_jul2020,TIPO_SECC_jul2020,OBSERVACION_MMGE_31jul2020,.fittedPC1,estratificacion_num,indice_grupo,estrato_df
5,16,MICHOACAN,10,11,MORELIA NORESTE,54,MORELIA,1195,URBANA,B,95,70,76,14,5,18,7,26,10,0,1,4,0,326,16,342,615,ACTA CASILLA,NA,NA,NA,10,11,54,MORELIA,1195,U,,-0.16262181135703097,1,2,10.2
5,16,MICHOACAN,10,11,MORELIA NORESTE,54,MORELIA,1195,URBANA,C01,94,64,59,7,1,13,2,19,11,0,2,1,0,273,0,273,615,ACTA CASILLA,NA,NA,NA,10,11,54,MORELIA,1195,U,,-0.4025394013702933,1,2,10.2
5,16,MICHOACAN,10,11,MORELIA NORESTE,54,MORELIA,1195,URBANA,C02,87,51,73,19,1,21,0,14,9,0,0,1,0,276,18,294,614,RECUENTO,NA,NA,NA,10,11,54,MORELIA,1195,U,,-0.6834854149075309,1,1,10.1
5,16,MICHOACAN,10,11,MORELIA NORESTE,54,MORELIA,1196,URBANA,B,105,51,86,7,4,15,3,18,4,0,4,3,0,300,15,315,646,ACTA CASILLA,NA,NA,NA,10,11,54,MORELIA,1196,U,,-0.6565210708287179,1,1,10.1
5,16,MICHOACAN,10,11,MORELIA NORESTE,54,MORELIA,1196,URBANA,C01,110,79,69,8,6,16,4,23,5,0,1,6,2,327,20,349,646,ACTA CASILLA,NA,NA,NA,10,11,54,MORELIA,1196,U,,-0.1437894315066608,1,2,10.2
5,16,MICHOACAN,10,11,MORELIA NORESTE,54,MORELIA,1196,URBANA,C02,86,66,79,12,6,10,3,26,12,0,2,4,3,306,18,327,645,RECUENTO,NA,NA,NA,10,11,54,MORELIA,1196,U,,-0.1923274945712951,1,2,10.2
5,16,MICHOACAN,10,11,MORELIA NORESTE,54,MORELIA,1196,URBANA,C03,90,65,80,10,6,6,8,19,5,0,1,7,2,297,26,325,645,RECUENTO,NA,NA,NA,10,11,54,MORELIA,1196,U,,-0.3740658977465649,1,2,10.2
5,16,MICHOACAN,10,11,MORELIA NORESTE,54,MORELIA,1205,URBANA,B,100,60,67,6,4,18,5,17,9,0,0,0,4,286,10,300,498,ACTA CASILLA,NA,NA,NA,10,11,54,MORELIA,1205,U,,-0.5265480546533876,1,1,10.1
5,16,MICHOACAN,10,11,MORELIA NORESTE,54,MORELIA,1205,URBANA,C01,127,64,66,7,6,14,5,27,8,0,3,0,0,327,20,347,498,ACTA CASILLA,NA,NA,NA,10,11,54,MORELIA,1205,U,,-0.33850811345898935,1,2,10.2
5,16,MICHOACAN,10,11,MORELIA NORESTE,54,MORELIA,1206,URBANA,B,126,65,65,2,5,14,2,17,5,0,3,3,2,307,12,321,611,RECUENTO,NA,NA,NA,10,11,54,MORELIA,1206,U,,-0.5390870660911407,1,1,10.1
5,16,MICHOACAN,10,11,MORELIA NORESTE,54,MORELIA,1206,URBANA,C01,127,65,64,2,5,14,2,17,5,0,3,3,2,307,11,320,611,ACTA CASILLA,NA,NA,NA,10,11,54,MORELIA,1206,U,,-0.5424545993423666,1,1,10.1
5,16,MICHOACAN,10,11,MORELIA NORESTE,54,MORELIA,1206,URBANA,C02,145,67,84,3,2,9,2,16,11,0,0,0,1,339,27,367,610,ACTA CASILLA,NA,NA,NA,10,11,54,MORELIA,1206,U,,-0.5949584422770056,1,1,10.1
5,16,MICHOACAN,10,11,MORELIA NORESTE,54,MORELIA,1206,URBANA,C03,145,66,60,4,1,16,2,21,10,0,0,0,1,325,0,326,610,ACTA CASILLA,NA,NA,NA,10,11,54,MORELIA,1206,U,,-0.5004868846447291,1,1,10.1
5,16,MICHOACAN,10,11,MORELIA NORESTE,54,MORELIA,1207,URBANA,B,95,67,115,9,7,16,3,18,8,0,1,4,3,343,15,361,680,ACTA CASILLA,NA,NA,NA,10,11,54,MORELIA,1207,U,,-0.382791808415266,1,2,10.2
5,16,MICHOACAN,10,11,MORELIA NORESTE,54,MORELIA,1207,URBANA,C01,124,73,77,7,4,12,2,18,8,0,3,1,2,329,16,347,680,ACTA CASILLA,NA,NA,NA,10,11,54,MORELIA,1207,U,,-0.39043004898787254,1,2,10.2
5,16,MICHOACAN,10,11,MORELIA NORESTE,54,MORELIA,1237,MIXTA,B,49,66,67,44,8,9,4,6,2,0,3,6,0,264,0,264,572,RECUENTO,NA,NA,NA,10,11,54,MORELIA,1237,M,,-0.5056284772803374,1,1,10.1
5,16,MICHOACAN,10,11,MORELIA NORESTE,54,MORELIA,1237,MIXTA,C01,41,63,60,41,9,8,4,10,3,0,5,6,0,250,17,267,571,RECUENTO,NA,NA,NA,10,11,54,MORELIA,1237,M,,-0.4361183805261224,1,2,10.2
5,16,MICHOACAN,10,11,MORELIA NORESTE,54,MORELIA,1238,URBANA,B,87,70,69,20,8,11,5,5,0,0,5,9,0,289,13,302,587,ACTA CASILLA,NA,NA,NA,10,11,54,MORELIA,1238,U,,-0.595476244001847,1,1,10.1
5,16,MICHOACAN,10,11,MORELIA NORESTE,54,MORELIA,1238,URBANA,C01,82,62,78,16,6,7,2,12,3,0,2,2,0,272,7,279,587,RECUENTO,NA,NA,NA,10,11,54,MORELIA,1238,U,,-0.5454006431447718,1,1,10.1
5,16,MICHOACAN,10,11,MORELIA NORESTE,54,MORELIA,1262,RURAL,B,50,62,76,69,7,5,4,7,8,0,8,7,1,303,13,317,747,RECUENTO,NA,NA,NA,10,11,54,MORELIA,1262,M,,-0.5471145073566412,1,1,10.1
5,16,MICHOACAN,10,11,MORELIA NORESTE,54,MORELIA,1262,RURAL,C01,42,81,103,31,12,6,4,10,6,0,3,2,0,300,8,308,746,ACTA CASILLA,NA,NA,NA,10,11,54,MORELIA,1262,M,,-0.16942524263850733,1,2,10.2
5,16,MICHOACAN,10,11,MORELIA NORESTE,54,MORELIA,1262,RURAL,C02,50,81,59,53,8,6,6,7,9,0,3,5,4,287,9,300,746,RECUENTO,NA,NA,NA,10,11,54,MORELIA,1262,M,,-0.26205046559897577,1,2,10.2
5,16,MICHOACAN,10,11,MORELIA NORESTE,54,MORELIA,1262,RURAL,C03,34,71,63,68,12,7,1,4,4,0,8,12,0,284,20,304,746,RECUENTO,NA,NA,NA,10,11,54,MORELIA,1262,M,,-0.4238885967182655,1,2,10.2
5,16,MICHOACAN,10,11,MORELIA NORESTE,54,MORELIA,1262,RURAL,C04,39,89,51,55,14,3,6,3,3,0,11,11,0,285,13,298,746,ACTA CASILLA,NA,NA,NA,10,11,54,MORELIA,1262,M,,-0.1925605774857747,1,2,10.2
5,16,MICHOACAN,10,11,MORELIA NORESTE,54,MORELIA,1262,RURAL,C05,55,56,67,26,6,5,5,9,2,0,3,7,0,241,17,258,746,RECUENTO,NA,NA,NA,10,11,54,MORELIA,1262,M,,-0.6101824260252777,1,1,10.1
5,16,MICHOACAN,10,11,MORELIA NORESTE,54,MORELIA,1284,URBANA,B,52,90,55,21,7,15,1,22,11,0,0,0,0,274,24,298,673,ACTA CASILLA,NA,NA,NA,10,11,54,MORELIA,1284,U,,0.1946695882212956,1,2,10.2
5,16,MICHOACAN,10,11,MORELIA NORESTE,54,MORELIA,1284,URBANA,C01,55,63,61,15,4,10,2,20,10,0,5,10,0,255,25,280,673,RECUENTO,NA,NA,NA,10,11,54,MORELIA,1284,U,,-0.26431398954108426,1,2,10.2
5,16,MICHOACAN,10,11,MORELIA NORESTE,54,MORELIA,1284,URBANA,C02,50,77,62,20,6,4,3,10,6,0,5,5,0,248,8,256,673,ACTA CASILLA,NA,NA,NA,10,11,54,MORELIA,1284,U,,-0.25637899112361323,1,2,10.2
5,16,MICHOACAN,10,11,MORELIA NORESTE,54,MORELIA,1284,URBANA,C03,59,77,61,16,4,10,2,23,8,0,4,2,0,266,16,282,673,ACTA CASILLA,NA,NA,NA,10,11,54,MORELIA,1284,U,,-0.002051976931784629,1,2,10.2
5,16,MICHOACAN,10,11,MORELIA NORESTE,54,MORELIA,1285,URBANA,B,77,62,82,10,10,15,2,22,13,0,4,8,0,305,0,305,655,ACTA CASILLA,NA,NA,NA,10,11,54,MORELIA,1285,U,,-0.30961312038644,1,2,10.2
5,16,MICHOACAN,10,11,MORELIA NORESTE,54,MORELIA,1285,URBANA,C01,76,57,78,10,9,17,3,32,6,0,2,4,0,294,14,308,655,RECUENTO,NA,NA,NA,10,11,54,MORELIA,1285,U,,-0.16231258372713464,1,2,10.2
5,16,MICHOACAN,10,11,MORELIA NORESTE,54,MORELIA,1285,URBANA,C02,70,50,93,6,5,14,5,32,10,0,4,1,0,290,13,303,655,ACTA CASILLA,NA,NA,NA,10,11,54,MORELIA,1285,U,,-0.2471309785515503,1,2,10.2
5,16,MICHOACAN,10,11,MORELIA NORESTE,54,MORELIA,2675,URBANA,B,89,72,71,20,8,14,7,17,13,0,2,2,0,315,17,332,744,ACTA CASILLA,NA,NA,NA,10,11,54,MORELIA,2675,U,,-0.3094647414640078,1,2,10.2
5,16,MICHOACAN,10,11,MORELIA NORESTE,54,MORELIA,2675,URBANA,C01,104,78,78,6,7,11,2,13,10,0,2,1,2,312,7,321,743,ACTA CASILLA,NA,NA,NA,10,11,54,MORELIA,2675,U,,-0.35753745912033125,1,2,10.2
5,16,MICHOACAN,10,11,MORELIA NORESTE,54,MORELIA,2675,URBANA,C02,95,56,64,6,5,20,1,21,8,0,1,7,3,284,14,301,743,ACTA CASILLA,NA,NA,NA,10,11,54,MORELIA,2675,U,,-0.4821439282716749,1,1,10.1
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1046,URBANA,B,152,37,63,2,5,11,1,18,6,0,0,1,1,296,12,309,708,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1046,U,,-1.0248423222998821,1,1,10.1
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1046,URBANA,S01,131,77,103,9,7,27,3,25,7,0,0,3,2,392,19,413,0,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1046,U,,-0.2007243997196151,1,2,10.2
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1046,URBANA,S02,95,51,76,2,4,25,9,16,9,0,0,3,0,290,16,306,0,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1046,U,,-0.6666357096168984,1,1,10.1
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1047,URBANA,B,120,34,20,3,3,13,0,10,4,0,2,1,0,210,11,221,399,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1047,U,,-1.1372512553188856,1,1,10.1
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1047,URBANA,C01,86,35,32,2,0,5,0,22,5,0,0,2,0,189,16,205,398,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1047,U,,-0.7450119263557354,1,1,10.1
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1048,URBANA,B,125,97,86,4,2,18,3,22,11,0,0,2,0,370,9,379,716,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1048,U,,0.05386325521357024,1,2,10.2
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1049,URBANA,B,169,75,88,6,4,16,6,33,11,0,4,0,2,412,15,429,737,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1049,U,,-0.18353751930208997,1,2,10.2
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1050,URBANA,B,103,41,59,5,2,8,4,13,0,0,2,6,0,243,17,260,448,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1050,U,,-0.9092946387656117,1,1,10.1
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1050,URBANA,C01,101,46,51,6,0,22,1,8,2,0,1,3,0,241,9,250,447,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1050,U,,-0.9370176474201382,1,1,10.1
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1051,URBANA,B,105,50,46,7,3,7,5,12,6,0,0,0,1,241,13,255,542,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1051,U,,-0.8028943553488634,1,1,10.1
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1051,URBANA,C01,84,57,59,6,7,16,2,9,5,0,0,0,1,245,13,259,542,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1051,U,,-0.6928375196920069,1,1,10.1
5,16,MICHOACAN,8,16,MORELIA SUROESTE,54,MORELIA,1052,URBANA,B,143,59,72,4,7,17,1,14,4,0,2,1,3,324,13,340,594,ACTA CASILLA,NA,NA,NA,8,16,54,MORELIA,1052,U,,-0.7520403120255899,1,1,8.1
5,16,MICHOACAN,8,16,MORELIA SUROESTE,54,MORELIA,1052,URBANA,C01,149,51,74,14,0,22,2,17,5,0,1,1,1,336,13,350,594,ACTA CASILLA,NA,NA,NA,8,16,54,MORELIA,1052,U,,-0.8265875195328813,1,1,8.1
5,16,MICHOACAN,8,16,MORELIA SUROESTE,54,MORELIA,1053,URBANA,B,98,62,66,3,4,15,1,11,9,0,0,3,0,272,24,296,602,ACTA CASILLA,NA,NA,NA,8,16,54,MORELIA,1053,U,,-0.6211761608146077,1,1,8.1
5,16,MICHOACAN,8,16,MORELIA SUROESTE,54,MORELIA,1053,URBANA,C01,95,75,89,2,8,20,5,18,9,0,2,0,0,323,11,334,602,ACTA CASILLA,NA,NA,NA,8,16,54,MORELIA,1053,U,,-0.26276484346467,1,2,8.2
5,16,MICHOACAN,8,16,MORELIA SUROESTE,54,MORELIA,1053,URBANA,C02,114,73,66,10,6,13,4,13,9,0,1,3,2,312,16,330,601,ACTA CASILLA,NA,NA,NA,8,16,54,MORELIA,1053,U,,-0.4662296447267136,1,2,8.2
5,16,MICHOACAN,8,16,MORELIA SUROESTE,54,MORELIA,1054,URBANA,B,72,47,60,5,8,15,4,11,4,0,0,5,1,231,14,246,471,ACTA CASILLA,NA,NA,NA,8,16,54,MORELIA,1054,U,,-0.7586708555650996,1,1,8.1
5,16,MICHOACAN,8,16,MORELIA SUROESTE,54,MORELIA,1054,URBANA,C01,60,30,71,5,4,17,5,12,8,0,2,3,5,217,19,241,471,ACTA CASILLA,NA,NA,NA,8,16,54,MORELIA,1054,U,,-0.9514227714201842,1,1,8.1
5,16,MICHOACAN,8,16,MORELIA SUROESTE,54,MORELIA,1055,URBANA,B,53,41,47,9,2,8,0,12,5,0,0,7,0,184,11,195,424,ACTA CASILLA,NA,NA,NA,8,16,54,MORELIA,1055,U,,-0.7628129618545327,1,1,8.1
5,16,MICHOACAN,8,16,MORELIA SUROESTE,54,MORELIA,1055,URBANA,C01,61,38,52,6,1,9,3,16,4,0,1,6,0,197,12,209,424,ACTA CASILLA,NA,NA,NA,8,16,54,MORELIA,1055,U,,-0.7471833971199333,1,1,8.1
5,16,MICHOACAN,8,16,MORELIA SUROESTE,54,MORELIA,1056,URBANA,B,77,59,69,4,7,9,3,23,11,0,1,4,0,267,0,267,548,ACTA CASILLA,NA,NA,NA,8,16,54,MORELIA,1056,U,,-0.33272824659269334,1,2,8.2
5,16,MICHOACAN,8,16,MORELIA SUROESTE,54,MORELIA,1056,URBANA,C01,84,58,68,4,5,7,3,15,9,0,2,0,0,255,17,272,548,ACTA CASILLA,NA,NA,NA,8,16,54,MORELIA,1056,U,,-0.5464642351718613,1,1,8.1
5,16,MICHOACAN,8,16,MORELIA SUROESTE,54,MORELIA,1057,URBANA,B,77,40,87,6,2,16,2,18,4,0,0,5,2,257,19,278,582,RECUENTO,NA,NA,NA,8,16,54,MORELIA,1057,U,,-0.7272672166014598,1,1,8.1
5,16,MICHOACAN,8,16,MORELIA SUROESTE,54,MORELIA,1057,URBANA,C01,80,47,83,10,10,11,4,16,15,0,1,1,1,278,19,298,582,ACTA CASILLA,NA,NA,NA,8,16,54,MORELIA,1057,U,,-0.6761361933238066,1,1,8.1
5,16,MICHOACAN,8,16,MORELIA SUROESTE,54,MORELIA,1057,URBANA,C02,86,64,93,5,7,13,5,16,5,0,1,3,1,298,16,315,581,ACTA CASILLA,NA,NA,NA,8,16,54,MORELIA,1057,U,,-0.441284092311146,1,2,8.2
5,16,MICHOACAN,8,16,MORELIA SUROESTE,54,MORELIA,1058,URBANA,B,64,76,74,5,8,16,3,21,7,0,0,1,1,275,23,299,705,ACTA CASILLA,NA,NA,NA,8,16,54,MORELIA,1058,U,,-0.07768298510717941,1,2,8.2
5,16,MICHOACAN,8,16,MORELIA SUROESTE,54,MORELIA,1058,URBANA,C01,83,77,97,4,6,16,7,21,3,0,2,6,0,322,24,346,705,ACTA CASILLA,NA,NA,NA,8,16,54,MORELIA,1058,U,,-0.1266627462616486,1,2,8.2
5,16,MICHOACAN,8,16,MORELIA SUROESTE,54,MORELIA,1059,URBANA,B,88,49,86,9,5,10,1,23,13,0,1,5,0,290,18,308,704,ACTA CASILLA,NA,NA,NA,8,16,54,MORELIA,1059,U,,-0.5198048185444243,1,1,8.1
5,16,MICHOACAN,8,16,MORELIA SUROESTE,54,MORELIA,1059,URBANA,C01,108,61,65,5,5,19,3,18,6,0,2,4,0,296,14,310,704,ACTA CASILLA,NA,NA,NA,8,16,54,MORELIA,1059,U,,-0.5165899643941507,1,1,8.1
5,16,MICHOACAN,8,16,MORELIA SUROESTE,54,MORELIA,1059,URBANA,C02,107,63,85,5,8,19,4,6,4,0,1,4,0,306,17,323,704,ACTA CASILLA,NA,NA,NA,8,16,54,MORELIA,1059,U,,-0.745955517707918,1,1,8.1
5,16,MICHOACAN,8,16,MORELIA SUROESTE,54,MORELIA,1059,URBANA,C03,97,66,87,7,2,15,4,20,3,0,3,1,1,305,12,318,704,ACTA CASILLA,NA,NA,NA,8,16,54,MORELIA,1059,U,,-0.36074027423610205,1,2,8.2
5,16,MICHOACAN,8,16,MORELIA SUROESTE,54,MORELIA,1059,URBANA,C04,85,62,95,12,5,20,4,9,9,0,1,1,0,303,13,316,704,ACTA CASILLA,NA,NA,NA,8,16,54,MORELIA,1059,U,,-0.6211881998491103,1,1,8.1
5,16,MICHOACAN,8,16,MORELIA SUROESTE,54,MORELIA,1060,URBANA,B,131,89,80,1,2,20,0,24,9,0,3,1,2,360,17,379,736,ACTA CASILLA,NA,NA,NA,8,16,54,MORELIA,1060,U,,-0.042578937943941284,1,2,8.2
5,16,MICHOACAN,8,16,MORELIA SUROESTE,54,MORELIA,1060,URBANA,C01,133,59,85,11,6,26,2,35,18,0,6,1,0,382,24,406,735,ACTA CASILLA,NA,NA,NA,8,16,54,MORELIA,1060,U,,-0.25857028085870626,1,2,8.2
5,16,MICHOACAN,8,16,MORELIA SUROESTE,54,MORELIA,1060,URBANA,C02,117,69,92,9,2,26,0,28,9,0,1,2,2,355,20,377,735,ACTA CASILLA,NA,NA,NA,8,16,54,MORELIA,1060,U,,-0.20792094220238674,1,2,8.2
5,16,MICHOACAN,8,16,MORELIA SUROESTE,54,MORELIA,1061,URBANA,B,70,51,49,1,5,16,2,23,3,0,1,1,0,222,8,230,364,ACTA CASILLA,NA,NA,NA,8,16,54,MORELIA,1061,U,,-0.42918247878470744,1,2,8.2
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1062,URBANA,B,78,53,46,7,5,10,4,14,8,0,0,2,3,227,11,241,489,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1062,U,,-0.623170874408848,1,1,10.1
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1062,URBANA,C01,65,54,37,5,4,10,3,8,7,0,1,5,1,199,13,213,489,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1062,U,,-0.6957594854254068,1,1,10.1
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1063,URBANA,B,70,44,49,5,6,27,2,19,10,0,0,6,0,238,0,238,618,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1063,U,,-0.6217860157173596,1,1,10.1
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1063,URBANA,C01,78,62,85,10,6,12,2,18,5,0,0,0,0,278,7,285,618,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1063,U,,-0.40056059623854673,1,2,10.2
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1064,URBANA,B,118,56,46,2,5,8,5,7,4,0,2,2,0,255,20,275,442,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1064,U,,-0.8661269921529551,1,1,10.1
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1064,URBANA,C01,88,64,57,2,3,14,0,10,3,0,0,1,1,242,7,250,441,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1064,U,,-0.5793890727149191,1,1,10.1
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1065,URBANA,B,127,43,48,9,2,7,0,11,5,0,1,0,0,253,13,266,460,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1065,U,,-1.0038986668578267,1,1,10.1
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1066,URBANA,B,84,61,44,2,3,10,2,16,5,0,0,1,2,228,10,240,467,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1066,U,,-0.47955913766516756,1,1,10.1
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1066,URBANA,C01,80,48,56,6,3,21,2,15,8,0,0,2,1,241,10,252,466,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1066,U,,-0.6830278083552022,1,1,10.1
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1067,URBANA,B,145,60,89,7,1,13,1,22,11,0,0,7,2,356,12,370,615,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1067,U,,-0.568612122707456,1,1,10.1
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1068,URBANA,B,110,58,52,5,3,11,1,14,11,0,2,2,0,269,9,278,488,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1068,U,,-0.655915085353957,1,1,10.1
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1069,URBANA,B,95,51,87,2,3,14,1,11,6,0,2,2,0,274,17,291,494,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1069,U,,-0.7761106378679993,1,1,10.1
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1128,URBANA,B,108,53,84,8,5,19,2,25,5,0,2,25,3,336,16,355,670,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1128,U,,-0.4833520297932054,1,1,10.1
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1128,URBANA,C01,109,54,87,4,4,14,6,17,10,0,1,6,1,312,20,333,670,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1128,U,,-0.6468760776273685,1,1,10.1
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1129,URBANA,B,71,53,51,2,4,13,2,16,6,0,0,0,2,218,0,220,610,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1129,U,,-0.5558081703498257,1,1,10.1
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1129,URBANA,C01,81,62,62,7,4,13,3,16,10,0,2,3,1,263,21,285,609,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1129,U,,-0.45445316729266505,1,2,10.2
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1130,URBANA,B,52,43,42,4,0,10,2,14,4,0,0,1,0,172,10,182,395,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1130,U,,-0.6856487160652174,1,1,10.1
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1130,URBANA,C01,66,37,42,4,5,5,0,10,8,0,2,1,1,180,5,186,395,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1130,U,,-0.9103943478962089,1,1,10.1
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1131,URBANA,B,95,47,97,7,6,27,5,31,9,0,0,4,3,328,18,349,649,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1131,U,,-0.39822440733889364,1,2,10.2
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1131,URBANA,C01,130,49,78,5,2,24,5,24,8,0,2,4,0,331,28,359,648,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1131,U,,-0.6393462294456954,1,1,10.1
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1132,URBANA,B,142,90,60,5,8,22,1,26,10,0,2,1,0,367,13,380,745,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1132,U,,-0.02082846178816221,1,2,10.2
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1133,URBANA,B,88,63,58,4,3,14,1,10,6,0,0,1,0,248,10,258,469,RECUENTO,NA,NA,NA,10,17,54,MORELIA,1133,U,,-0.5943924433337436,1,1,10.1
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1133,URBANA,C01,92,49,38,10,3,15,2,16,12,0,1,0,0,238,7,245,468,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1133,U,,-0.6865398511008693,1,1,10.1
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1134,URBANA,B,82,28,43,8,4,11,0,11,7,0,0,2,1,196,12,209,423,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1134,U,,-1.077410229835025,1,1,10.1
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1134,URBANA,C01,86,38,44,5,5,10,1,14,10,0,0,4,0,217,11,228,423,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1134,U,,-0.8751616997010232,1,1,10.1
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1135,URBANA,B,98,61,51,2,4,9,2,13,6,0,3,2,1,251,20,272,515,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1135,U,,-0.5923895601329918,1,1,10.1
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1135,URBANA,C01,112,56,56,6,8,9,4,13,9,0,2,2,0,277,14,291,514,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1135,U,,-0.7145518787442781,1,1,10.1
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1136,URBANA,B,109,60,50,3,4,17,5,17,10,0,1,4,2,280,22,304,564,RECUENTO,NA,NA,NA,10,17,54,MORELIA,1136,U,,-0.5568558539144215,1,1,10.1
5,16,MICHOACAN,10,16,MORELIA SUROESTE,54,MORELIA,1136,URBANA,C01,93,69,44,5,6,10,2,24,16,0,0,0,2,269,15,286,563,ACTA CASILLA,NA,NA,NA,10,17,54,MORELIA,1136,U,,-0.21468008677384387,1,2,10.2
