CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,PRI_PVEM_PT_NVA_ALIANZA,PRI_PVEM_PT,PRI_PVEM_NVA_ALIANZA,PRI_PT_NVA_ALIANZA,PVEM_PT_NVA_ALIANZA,PRI_PVEM,PRI_PT,PRI_NVA_ALIANZA,PVEM_PT,PVEM_NVA_ALIANZA,PT_NVA_ALIANZA,VOTOS_CAND_NREG_17ene16,VOTOS_VALIDOS_17ene16,VOTOS_NULOS_17ene16,VOTOS_TOTAL_17ene16,LISTA_NOMINAL_17ene16,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA,ID_DTTO_FEDERAL_jul2020,ID_DTTO_LOCAL_jul2020,MUNICIPIO_jul2020,NOM_MUN_jul2020,SECCION_jul2020,TIPO_SECC_jul2020,OBSERVACION_MMGE_31jul2020,.fittedPC1,estratificacion_num,indice_grupo,estrato_df
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,248,MIXTO(A),E01,94,70,5,12,4,69,8,5,6,1,0,0,0,0,2,0,0,0,0,0,0,276,5,281,618,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO2.pdf,2,12,8,MANZANILLO,248,M,NA,-0.2139579700521674,2,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,248,MIXTO(A),E01C01,91,70,7,15,3,80,7,2,1,6,2,3,0,0,2,1,1,0,0,0,0,291,6,297,618,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0248_1_E_1_2.jpg,2,12,8,MANZANILLO,248,M,NA,-0.07449650920443157,2,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,248,MIXTO(A),E01C02,107,69,5,26,4,63,11,5,1,2,0,0,0,0,2,0,0,0,0,0,0,295,5,300,618,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0248_1_E_2_2.jpg,2,12,8,MANZANILLO,248,M,NA,-0.0026786017980886534,2,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,248,MIXTO(A),S01,271,256,10,20,7,121,42,8,5,9,0,1,0,0,2,0,0,0,0,0,1,752,4,757,0,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0248_1_S_0_2.jpg,2,12,8,MANZANILLO,248,M,NA,2.856482549949374,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,248,MIXTO(A),C02,88,99,6,11,4,69,14,1,7,3,0,0,0,0,4,0,0,0,0,0,0,306,1,307,635,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0248_2_C_0_2.jpg,2,12,8,MANZANILLO,248,M,NA,0.2887953703696386,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,248,MIXTO(A),E02,96,88,8,16,9,51,14,4,10,2,0,1,0,0,0,0,0,0,0,0,0,299,5,304,677,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0248_2_E_0_2.jpg,2,12,8,MANZANILLO,248,M,NA,0.252523208216369,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,248,MIXTO(A),E02C01,101,74,13,23,9,58,11,4,8,4,0,0,0,0,1,0,1,0,0,0,0,307,5,312,677,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0248_2_E_1_2.jpg,2,12,8,MANZANILLO,248,M,NA,0.1306619476284675,2,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,248,MIXTO(A),E02C02,100,72,7,22,7,73,8,7,9,3,0,0,2,0,3,0,1,0,0,0,0,314,9,323,677,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0248_2_E_2_2.jpg,2,12,8,MANZANILLO,248,M,NA,0.12469758473623155,2,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,248,MIXTO(A),E02C03,97,59,9,23,9,49,12,7,7,1,0,0,0,0,0,0,0,0,1,0,0,274,7,281,677,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO2.pdf,2,12,8,MANZANILLO,248,M,NA,-0.06024363355480905,2,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,248,MIXTO(A),E02C04,94,62,12,25,7,50,10,5,8,3,1,0,2,0,2,0,0,0,0,0,0,281,10,291,676,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0248_2_E_4_2.jpg,2,12,8,MANZANILLO,248,M,NA,0.011092589230200123,2,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,248,MIXTO(A),C03,108,79,5,20,4,58,6,2,12,3,0,0,0,0,0,0,0,0,0,0,0,297,5,302,635,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO2.pdf,2,12,8,MANZANILLO,248,M,NA,-0.10173783323762431,2,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,248,MIXTO(A),C04,115,76,6,15,4,52,9,5,2,0,0,1,1,0,0,0,0,0,0,2,0,288,3,291,635,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0248_4_C_0_2.jpg,2,12,8,MANZANILLO,248,M,NA,-0.11963909152084362,2,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,248,MIXTO(A),C05,97,106,3,12,3,49,5,3,5,4,1,0,0,0,1,0,0,0,0,0,0,289,5,294,635,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0248_5_C_0_2.jpg,2,12,8,MANZANILLO,248,M,NA,0.2572674305525717,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,249,URBANO(A),B,85,124,13,33,1,35,13,4,8,0,0,2,0,0,3,0,1,0,0,0,1,322,2,325,641,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO2.pdf,2,12,8,MANZANILLO,249,U,NA,0.9947244930646064,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,250,URBANO(A),B,102,110,11,18,4,70,12,4,9,3,0,0,0,0,0,0,1,0,0,0,0,344,6,350,667,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0250_1_B_0_2.jpg,2,12,8,MANZANILLO,250,U,NA,0.502378679847854,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,250,URBANO(A),C01,121,92,6,24,1,54,16,4,9,1,0,1,0,0,2,0,0,0,0,0,0,331,3,334,667,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0250_1_C_0_2.jpg,2,12,8,MANZANILLO,250,U,NA,0.2733584712674909,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,250,URBANO(A),E01,115,84,6,25,4,41,14,3,4,5,0,1,0,0,5,1,1,0,0,0,0,309,9,318,635,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0250_1_E_0_2.jpg,2,12,8,MANZANILLO,250,U,NA,0.31667879698109996,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,250,URBANO(A),E01C01,93,78,11,20,4,42,8,2,11,1,1,0,1,0,2,0,2,0,0,0,0,276,5,281,635,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0250_1_E_1_2.jpg,2,12,8,MANZANILLO,250,U,NA,0.023792018624887945,2,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,250,URBANO(A),E01C02,103,100,9,12,3,36,15,0,4,1,0,1,0,0,3,0,0,0,0,0,1,287,9,297,634,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0250_1_E_2_2.jpg,2,12,8,MANZANILLO,250,U,NA,0.2163873859510288,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,250,URBANO(A),E01C03,101,79,9,9,2,38,16,6,8,5,0,0,0,0,3,0,0,0,0,0,0,276,2,278,634,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0250_1_E_3_2.jpg,2,12,8,MANZANILLO,250,U,NA,0.03942158335948737,2,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,250,URBANO(A),C02,121,113,8,18,4,72,8,2,6,5,0,0,0,0,1,0,0,0,0,0,0,358,3,361,667,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0250_2_C_0_2.jpg,2,12,8,MANZANILLO,250,U,NA,0.40960894739294434,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,250,URBANO(A),E02,93,89,14,20,4,59,7,7,6,7,0,1,0,0,2,1,0,0,0,0,0,310,0,310,599,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0250_2_E_0_2.jpg,2,12,8,MANZANILLO,250,U,NA,0.3433141355395319,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,250,URBANO(A),E02C01,90,100,5,23,3,46,15,5,5,2,0,1,0,0,0,0,1,0,0,0,0,296,1,297,599,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0250_2_E_1_2.jpg,2,12,8,MANZANILLO,250,U,NA,0.5196739526563124,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,250,URBANO(A),E02C02,95,86,6,30,10,52,12,4,3,2,0,2,0,0,1,0,2,0,0,0,0,305,6,311,599,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0250_2_E_2_2.jpg,2,12,8,MANZANILLO,250,U,NA,0.48094130074996233,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,250,URBANO(A),E02C03,93,100,14,17,5,49,21,5,1,3,0,1,0,0,3,2,1,0,0,0,0,315,3,318,599,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0250_2_E_3_2.jpg,2,12,8,MANZANILLO,250,U,NA,0.6295983178532305,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,250,URBANO(A),C03,104,107,14,16,4,73,13,4,3,4,1,0,0,0,0,1,0,0,0,0,0,344,4,348,667,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0250_3_C_0_2.jpg,2,12,8,MANZANILLO,250,U,NA,0.46563687210775306,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,250,URBANO(A),E03,111,96,16,17,4,57,9,6,6,6,0,1,0,0,1,0,0,0,0,0,0,330,5,335,630,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0250_3_E_0_2.jpg,2,12,8,MANZANILLO,250,U,NA,0.30581366322371756,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,250,URBANO(A),E03C01,99,101,15,17,4,48,14,2,6,5,0,0,1,0,3,1,0,0,0,0,2,316,3,321,629,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO2.pdf,2,12,8,MANZANILLO,250,U,NA,0.43868456706344255,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,250,URBANO(A),E03C02,117,66,7,14,3,41,8,6,8,1,0,0,0,0,1,0,0,0,0,0,0,272,6,278,629,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0250_3_E_2_2.jpg,2,12,8,MANZANILLO,250,U,NA,-0.3295297316554429,2,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,250,URBANO(A),C04,115,116,7,18,7,48,17,5,7,5,0,0,0,0,3,1,1,0,1,0,0,351,11,362,667,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0250_4_C_0_2.jpg,2,12,8,MANZANILLO,250,U,NA,0.795566516227451,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,250,URBANO(A),C05,105,100,13,26,3,63,18,5,10,1,0,0,0,0,5,0,1,0,0,0,0,350,1,351,666,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO2.pdf,2,12,8,MANZANILLO,250,U,NA,0.6041912894573431,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,251,URBANO(A),B,102,125,11,32,4,40,16,4,6,5,2,3,1,0,6,1,0,0,0,0,0,358,9,367,724,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO2.pdf,2,14,8,MANZANILLO,251,U,NA,1.2075370989326055,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,251,URBANO(A),C01,104,114,11,25,4,58,17,3,4,7,0,2,0,0,2,0,0,0,0,0,0,351,8,359,723,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0251_1_C_0_2.jpg,2,14,8,MANZANILLO,251,U,NA,0.8188261519281452,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,251,URBANO(A),C02,116,110,8,25,3,48,12,5,9,6,0,1,0,0,2,0,0,0,0,0,0,345,7,352,723,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0251_2_C_0_2.jpg,2,14,8,MANZANILLO,251,U,NA,0.64216527678798,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,251,URBANO(A),C03,106,121,6,25,4,55,12,3,8,3,3,2,0,0,3,1,0,0,1,0,0,353,8,361,723,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0251_3_C_0_2.jpg,2,14,8,MANZANILLO,251,U,NA,0.8721045679009916,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,251,URBANO(A),C04,105,110,12,23,6,52,13,8,9,6,0,0,0,0,2,1,0,0,0,0,0,347,10,357,723,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0251_4_C_0_2.jpg,2,14,8,MANZANILLO,251,U,NA,0.7748998407397754,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,252,URBANO(A),B,78,80,7,15,4,35,6,1,3,2,1,0,0,0,2,0,0,0,0,0,0,234,7,241,501,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0252_1_B_0_2.jpg,2,14,8,MANZANILLO,252,U,NA,-0.05261356258871397,2,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,252,URBANO(A),C01,51,81,7,14,1,45,12,4,6,6,3,0,0,0,0,0,0,0,0,0,0,230,9,239,501,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0252_1_C_0_2.jpg,2,14,8,MANZANILLO,252,U,NA,0.2090183864768197,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,252,URBANO(A),C02,75,77,2,12,2,32,7,4,4,5,0,0,0,0,3,2,2,0,0,0,0,227,4,231,501,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0252_2_C_0_2.jpg,2,14,8,MANZANILLO,252,U,NA,0.023173994115624597,2,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,253,URBANO(A),B,134,92,9,10,4,40,4,7,7,3,0,0,0,0,4,0,0,0,0,0,1,314,9,324,683,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0253_1_B_0_2.jpg,2,14,8,MANZANILLO,253,U,NA,-0.0048019164242764645,2,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,253,URBANO(A),C01,121,109,5,23,4,34,9,6,3,3,1,0,0,0,7,0,0,0,1,0,0,326,11,337,683,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0253_1_C_0_2.jpg,2,14,8,MANZANILLO,253,U,NA,0.6172158549444211,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,254,URBANO(A),B,108,101,8,4,3,42,4,4,10,6,1,0,0,0,2,0,0,0,0,0,0,293,2,295,587,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0254_1_B_0_2.jpg,2,14,8,MANZANILLO,254,U,NA,0.07708247363223658,2,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,255,URBANO(A),B,58,50,5,5,2,43,4,2,7,0,0,0,0,0,1,0,0,0,0,0,0,177,4,181,365,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO2.pdf,2,14,8,MANZANILLO,255,U,NA,-0.6835297016175501,2,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,256,URBANO(A),B,61,52,7,10,0,23,3,11,2,1,0,0,0,0,0,0,0,0,0,0,0,170,7,177,435,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO2.pdf,2,14,8,MANZANILLO,256,U,NA,-0.4365639480439484,2,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,256,URBANO(A),C01,59,59,4,12,1,18,5,2,1,2,1,0,0,0,1,0,0,0,1,0,0,166,2,168,434,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO2.pdf,2,14,8,MANZANILLO,256,U,NA,-0.3868298224922861,2,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,257,URBANO(A),B,99,70,11,13,5,29,17,3,3,0,0,1,0,0,3,0,0,0,0,0,0,254,3,257,541,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0257_1_B_0_2.jpg,2,14,8,MANZANILLO,257,U,NA,-0.0945451601828437,2,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,257,URBANO(A),C01,88,86,4,10,4,37,13,7,2,3,0,0,1,0,1,1,0,0,0,0,0,257,2,259,540,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0257_1_C_0_2.jpg,2,14,8,MANZANILLO,257,U,NA,0.18011135436976772,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,258,URBANO(A),B,114,92,6,25,2,39,11,4,1,0,0,0,1,0,5,0,2,0,0,0,0,302,9,311,653,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO2.pdf,2,13,8,MANZANILLO,258,U,NA,0.31193457464489716,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,258,URBANO(A),C01,96,133,6,14,4,31,22,3,6,4,0,0,0,0,5,0,2,0,0,0,1,326,14,341,653,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0258_1_C_0_2.jpg,2,13,8,MANZANILLO,258,U,NA,1.0408102359826716,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,258,URBANO(A),C02,137,97,6,20,1,32,11,5,3,2,1,1,0,0,1,0,0,0,0,0,0,317,6,323,653,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO2.pdf,2,13,8,MANZANILLO,258,U,NA,0.19636281304162184,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,258,URBANO(A),C03,92,113,10,16,2,30,9,3,4,1,0,1,0,0,3,0,0,0,0,0,0,284,9,293,653,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0258_3_C_0_2.jpg,2,13,8,MANZANILLO,258,U,NA,0.4691489148534201,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,258,URBANO(A),C04,107,93,4,23,3,47,8,3,0,4,0,0,0,0,4,0,1,0,0,0,0,297,3,300,653,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO2.pdf,2,13,8,MANZANILLO,258,U,NA,0.28360558051560986,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,259,URBANO(A),B,86,130,4,15,2,13,8,7,8,2,1,1,0,0,2,1,0,0,0,0,0,280,6,286,532,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO2.pdf,2,13,8,MANZANILLO,259,U,NA,0.8319913574816733,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,259,URBANO(A),C01,77,88,9,23,3,22,5,3,6,3,1,1,0,0,4,0,0,0,0,0,0,245,8,253,532,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0259_1_C_0_2.jpg,2,13,8,MANZANILLO,259,U,NA,0.26460461310179345,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,259,URBANO(A),C02,97,121,3,13,3,8,4,4,5,4,2,0,1,0,4,0,0,0,0,0,0,269,6,275,531,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0259_2_C_0_2.jpg,2,13,8,MANZANILLO,259,U,NA,0.5792298285792821,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,260,URBANO(A),B,127,90,12,15,5,37,9,1,14,3,3,0,0,1,5,0,0,0,0,0,0,322,10,332,657,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO2.pdf,2,14,8,MANZANILLO,260,U,NA,0.09744809109652725,2,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,260,URBANO(A),C01,117,107,9,20,3,30,13,2,11,4,0,0,0,0,3,0,1,0,0,0,0,320,17,337,657,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0260_1_C_0_2.jpg,2,14,8,MANZANILLO,260,U,NA,0.45308582163549743,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,260,URBANO(A),C02,127,88,10,12,3,25,13,3,8,3,0,1,1,0,4,0,2,0,0,0,0,300,18,318,657,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO2.pdf,2,14,8,MANZANILLO,260,U,NA,0.0812245799216697,2,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,260,URBANO(A),C03,129,84,12,23,5,23,13,4,10,2,0,0,0,0,1,0,0,0,0,0,0,306,14,320,657,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO2.pdf,2,14,8,MANZANILLO,260,U,NA,0.11138786968826242,2,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,261,URBANO(A),B,86,95,11,14,8,21,9,5,4,2,0,0,0,0,4,0,0,0,0,0,0,259,10,269,549,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0261_1_B_0_2.jpg,2,9,8,MANZANILLO,261,U,NA,0.3381002676164979,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,261,URBANO(A),C01,101,97,5,20,2,23,11,5,1,1,0,0,1,0,4,1,2,0,0,0,0,274,11,285,549,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0261_1_C_0_2.jpg,2,9,8,MANZANILLO,261,U,NA,0.3926108631798797,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,261,URBANO(A),C02,100,96,5,15,3,16,5,8,8,3,0,1,0,0,6,1,0,0,0,0,0,267,11,278,548,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0261_2_C_0_2.jpg,2,9,8,MANZANILLO,261,U,NA,0.32663301781234577,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,262,URBANO(A),B,105,115,7,26,0,28,9,4,14,3,0,2,0,0,7,0,1,0,0,0,0,321,12,333,683,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0262_1_B_0_2.jpg,2,13,8,MANZANILLO,262,U,NA,0.7173266393765434,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,262,URBANO(A),C01,107,107,7,38,1,23,23,6,15,1,0,0,0,1,3,0,0,0,0,0,2,332,5,339,683,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0262_1_C_0_2.jpg,2,13,8,MANZANILLO,262,U,NA,0.9194186209816015,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,263,URBANO(A),B,93,90,9,12,2,26,7,1,6,4,0,2,0,0,4,0,0,0,0,0,0,256,8,264,545,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0263_1_B_0_2.jpg,2,9,8,MANZANILLO,263,U,NA,0.061910515449965675,2,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,263,URBANO(A),C01,79,92,12,8,6,22,9,5,6,3,1,2,0,0,0,0,0,0,0,0,0,245,10,255,544,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO2.pdf,2,9,8,MANZANILLO,263,U,NA,0.1966359235680103,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,264,MIXTO(A),B,60,115,6,34,3,13,7,3,4,3,1,1,1,0,3,0,0,0,0,0,0,254,13,267,559,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0264_1_B_0_2.jpg,2,9,8,MANZANILLO,264,M,NA,0.9219875031256151,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,264,MIXTO(A),C01,72,95,11,41,5,13,7,2,9,5,0,0,0,0,4,0,0,0,0,0,0,264,7,271,559,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0264_1_C_0_2.jpg,2,9,8,MANZANILLO,264,M,NA,0.6946450416536136,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,264,MIXTO(A),C02,66,106,5,24,1,14,8,4,5,4,0,1,0,0,7,0,2,0,0,0,0,247,9,256,558,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0264_2_C_0_2.jpg,2,9,8,MANZANILLO,264,M,NA,0.698626729986112,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,265,RURAL,B,118,54,1,43,31,36,3,1,4,1,0,1,0,0,0,0,0,0,0,0,0,293,5,298,499,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0265_1_B_0_2.jpg,2,9,8,MANZANILLO,265,R,NA,0.15776263159521026,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,266,MIXTO(A),B,139,154,5,11,21,13,9,2,0,2,0,0,0,0,1,1,0,0,0,0,0,358,3,361,659,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0266_1_B_0_2.jpg,2,9,8,MANZANILLO,266,M,NA,1.0991618798121017,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,267,MIXTO(A),B,129,138,6,17,13,9,5,0,0,3,1,0,0,0,2,0,0,0,0,0,0,323,7,330,587,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO2.pdf,2,9,8,MANZANILLO,267,M,NA,0.7889798286474312,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,267,MIXTO(A),E01,62,181,11,55,7,10,3,2,0,3,0,2,0,0,5,0,0,0,0,0,0,341,9,350,661,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0267_1_E_0_2.jpg,2,9,8,MANZANILLO,267,M,NA,2.213654065429499,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,267,MIXTO(A),E02,102,140,5,19,3,8,3,2,1,3,0,0,0,0,1,0,0,0,0,0,0,287,12,299,485,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0267_2_E_0_2.jpg,2,9,8,MANZANILLO,267,M,NA,0.7736594915427282,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,268,MIXTO(A),B,133,89,5,19,1,71,4,11,6,2,0,0,1,0,3,1,0,0,0,0,0,346,8,354,689,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0268_1_B_0_2.jpg,2,13,8,MANZANILLO,268,M,NA,0.13115567128430392,2,1,2.1
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,269,URBANO(A),B,144,126,4,21,2,23,0,1,1,6,2,0,0,0,4,0,0,0,0,0,0,334,7,341,581,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0269_1_B_0_2.jpg,2,13,8,MANZANILLO,269,U,NA,0.49030114439042066,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,269,URBANO(A),C01,163,119,3,21,3,20,2,4,2,4,0,1,0,0,7,0,0,0,0,0,0,349,14,363,581,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO2.pdf,2,13,8,MANZANILLO,269,U,NA,0.4319894870924895,2,2,2.2
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,269,URBANO(A),C02,170,97,7,15,2,24,4,2,1,0,0,0,0,0,5,0,2,0,0,0,0,329,12,341,580,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0269_2_C_0_2.jpg,2,13,8,MANZANILLO,269,U,NA,-0.11548107676891683,2,1,2.1
