CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,NVA_ALIANZA,MORENA,ES,PRD_PAN,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,VOTOS_CAND_NREG,VOTOS_VALIDOS,VOTOS_NULOS,VOTOS_TOTAL,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA,ID_DTTO_FEDERAL_jul2020,ID_DTTO_LOCAL_jul2020,MUNICIPIO_jul2020,NOM_MUN_jul2020,SECCION_jul2020,TIPO_SECC_jul2020,OBSERVACION_MMGE_31jul2020,.fittedPC1,estratificacion_num,indice_grupo,estrato_df
2,32,ZACATECAS,3,12,VILLA DE COS,7,CONCEPCION DEL ORO,74,MIXTO(A),B,5,145,9,0,8,1,140,24,2,0,0,0,0,5,2,0,341,3,344,508,ACTA CASILLA,NA,NA,NA,3,12,7,CONCEPCION DEL ORO,74,M,NA,3.8597248115961813,1,1,3.1
2,32,ZACATECAS,2,13,JALPA,34,NOCHISTLAN DE MEJIA,990,RURAL,B,6,15,6,15,1,1,11,3,2,0,0,0,0,2,1,0,63,4,67,123,GRUPO DE RECUENTO,NA,NA,NA,2,13,34,NOCHISTLAN DE MEJIA,990,R,NA,-1.0134550455587275,1,1,2.1
2,32,ZACATECAS,3,12,VILLA DE COS,7,CONCEPCION DEL ORO,75,URBANO(A),B,4,115,23,2,6,1,136,19,1,0,0,0,0,3,1,0,311,5,316,466,ACTA CASILLA,NA,NA,NA,3,12,7,CONCEPCION DEL ORO,75,U,NA,3.2516266101782048,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,53,VILLA DE COS,1618,RURAL,C01,7,91,67,11,8,1,50,14,5,0,1,1,0,7,10,0,273,11,284,393,ACTA CASILLA,NA,NA,NA,3,12,51,VILLA DE COS,1618,R,NA,0.8968462360702532,1,1,3.1
2,32,ZACATECAS,3,16,RIO GRANDE,40,RIO GRANDE,1221,URBANO(A),C01,7,83,7,13,12,8,22,8,3,0,2,0,1,2,1,0,169,18,187,385,ACTA CASILLA,NA,NA,NA,3,16,39,RIO GRANDE,1221,U,NA,0.5525871819153969,1,1,3.1
2,32,ZACATECAS,3,16,RIO GRANDE,40,RIO GRANDE,1216,URBANO(A),B,39,83,59,8,2,1,46,20,9,0,0,0,0,1,2,0,270,7,277,493,ACTA CASILLA,NA,NA,NA,3,16,39,RIO GRANDE,1216,U,NA,0.47492143253385294,1,1,3.1
2,32,ZACATECAS,2,13,JALPA,34,NOCHISTLAN DE MEJIA,1007,RURAL,B,18,62,4,27,3,0,5,3,1,0,0,0,0,0,0,0,123,6,129,286,GRUPO DE RECUENTO,NA,NA,NA,2,13,34,NOCHISTLAN DE MEJIA,1007,R,NA,-0.45497096901750655,1,1,2.1
2,32,ZACATECAS,3,12,VILLA DE COS,53,VILLA DE COS,1619,RURAL,B,3,49,60,10,2,1,13,3,6,1,5,0,0,0,1,0,154,6,160,211,ACTA CASILLA,NA,NA,NA,3,12,51,VILLA DE COS,1619,R,NA,-0.5397412077039119,1,1,3.1
2,32,ZACATECAS,2,13,JALPA,34,NOCHISTLAN DE MEJIA,1008,RURAL,B,7,17,3,3,0,1,21,1,0,0,0,0,0,0,0,0,53,8,61,137,GRUPO DE RECUENTO,NA,NA,NA,2,13,34,NOCHISTLAN DE MEJIA,1008,R,NA,-0.7660316854327974,1,1,2.1
2,32,ZACATECAS,3,12,VILLA DE COS,53,VILLA DE COS,1620,RURAL,B,2,58,24,6,4,0,17,4,1,0,0,0,0,3,2,0,121,2,123,184,ACTA CASILLA,NA,NA,NA,3,12,51,VILLA DE COS,1620,R,NA,-0.25071138607624177,1,1,3.1
2,32,ZACATECAS,4,15,PINOS,39,PINOS,1186,RURAL,B,0,79,2,2,5,3,77,4,0,0,2,0,0,0,0,0,174,11,185,277,GRUPO DE RECUENTO,NA,NA,NA,4,15,38,PINOS,1186,R,NA,1.5522670909258804,1,1,4.1
2,32,ZACATECAS,3,12,VILLA DE COS,7,CONCEPCION DEL ORO,79,URBANO(A),B,9,116,10,2,0,1,131,17,0,0,0,0,1,3,1,0,291,12,303,458,ACTA CASILLA,NA,NA,NA,3,12,7,CONCEPCION DEL ORO,79,U,NA,3.1124459987128392,1,1,3.1
2,32,ZACATECAS,2,13,JALPA,34,NOCHISTLAN DE MEJIA,987,RURAL,B,3,47,1,18,2,0,10,3,0,0,0,0,0,0,0,0,84,4,88,158,GRUPO DE RECUENTO,NA,NA,NA,2,13,34,NOCHISTLAN DE MEJIA,987,R,NA,-0.521566838894304,1,1,2.1
2,32,ZACATECAS,2,13,JALPA,34,NOCHISTLAN DE MEJIA,1018,RURAL,B,13,24,15,23,1,1,32,30,2,0,0,0,0,1,0,0,142,9,151,288,GRUPO DE RECUENTO,NA,NA,NA,2,13,34,NOCHISTLAN DE MEJIA,1018,R,NA,-0.472510543354299,1,1,2.1
2,32,ZACATECAS,3,12,VILLA DE COS,7,CONCEPCION DEL ORO,85,RURAL,B,5,40,5,4,1,2,60,3,1,0,1,0,0,0,0,0,122,3,125,209,ACTA CASILLA,NA,NA,NA,3,12,7,CONCEPCION DEL ORO,85,R,NA,0.474592857764001,1,1,3.1
2,32,ZACATECAS,2,13,JALPA,18,JALPA,574,URBANO(A),B,47,98,7,9,8,6,70,23,1,2,1,0,0,0,2,0,274,13,287,606,GRUPO DE RECUENTO,NA,NA,NA,2,13,19,JALPA,574,U,NA,1.610610565148799,1,1,2.1
2,32,ZACATECAS,3,12,VILLA DE COS,7,CONCEPCION DEL ORO,86,RURAL,B,0,48,1,5,0,0,89,2,0,1,0,0,0,0,0,2,146,1,149,215,ACTA CASILLA,NA,NA,NA,3,12,7,CONCEPCION DEL ORO,86,R,NA,1.2182396272267684,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,53,VILLA DE COS,1624,RURAL,B,1,106,115,33,37,0,48,7,5,1,8,0,0,8,4,0,373,17,390,490,ACTA CASILLA,NA,NA,NA,3,12,51,VILLA DE COS,1624,R,NA,1.4617883991595466,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,7,CONCEPCION DEL ORO,91,RURAL,B,1,61,1,0,1,2,104,0,0,0,0,0,0,1,0,0,171,3,174,256,ACTA CASILLA,NA,NA,NA,3,12,7,CONCEPCION DEL ORO,91,R,NA,1.768347438011213,1,1,3.1
2,32,ZACATECAS,4,15,PINOS,56,VILLA HIDALGO,1687,MIXTO(A),B,2,130,93,3,0,2,91,25,2,1,2,0,0,2,0,0,353,6,359,491,GRUPO DE RECUENTO,NA,NA,NA,4,15,54,VILLA HIDALGO,1687,M,NA,2.2290362796284215,1,1,4.1
2,32,ZACATECAS,3,12,VILLA DE COS,7,CONCEPCION DEL ORO,95,RURAL,B,2,44,4,1,0,2,43,0,0,0,0,0,0,2,0,0,98,1,99,119,ACTA CASILLA,NA,NA,NA,3,12,7,CONCEPCION DEL ORO,95,R,NA,0.1492225092040369,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,53,VILLA DE COS,1626,RURAL,B,5,39,50,4,2,0,14,8,7,0,0,0,0,2,0,0,131,5,136,211,ACTA CASILLA,NA,NA,NA,3,12,51,VILLA DE COS,1626,R,NA,-0.7493307898151262,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,7,CONCEPCION DEL ORO,96,RURAL,B,11,85,8,3,1,0,81,0,2,0,0,0,0,4,0,0,195,4,199,260,ACTA CASILLA,NA,NA,NA,3,12,7,CONCEPCION DEL ORO,96,R,NA,1.530853789896994,1,1,3.1
2,32,ZACATECAS,4,15,PINOS,39,PINOS,1178,RURAL,B,1,67,1,4,2,0,98,3,0,0,0,0,0,0,1,0,177,4,181,249,GRUPO DE RECUENTO,NA,NA,NA,4,15,38,PINOS,1178,R,NA,1.7119943772040143,1,1,4.1
2,32,ZACATECAS,2,13,JALPA,18,JALPA,576,MIXTO(A),B,81,83,6,6,3,2,56,9,3,0,2,0,0,0,2,0,253,3,256,446,GRUPO DE RECUENTO,NA,NA,NA,2,13,19,JALPA,576,M,NA,0.8111328367821946,1,1,2.1
2,32,ZACATECAS,3,12,VILLA DE COS,38,PANUCO,1086,URBANO(A),B,16,225,10,6,6,0,92,24,7,0,0,0,4,2,1,0,393,8,401,579,GRUPO DE RECUENTO,NA,NA,NA,3,12,37,PANUCO,1086,U,NA,3.966790455239555,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,11,EL SALVADOR,1287,RURAL,B,0,48,54,0,142,1,28,1,4,0,4,0,1,0,0,0,283,8,291,359,ACTA CASILLA,NA,NA,NA,3,12,41,EL SALVADOR,1287,R,NA,1.896191588210658,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,808,MIXTO(A),B,5,84,14,2,1,50,97,32,0,0,0,1,0,1,1,0,288,11,299,428,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,808,M,NA,2.638077157744194,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,7,CONCEPCION DEL ORO,79,URBANO(A),C01,7,122,25,3,2,3,136,15,2,0,2,0,0,1,1,1,319,1,321,457,ACTA CASILLA,NA,NA,NA,3,12,7,CONCEPCION DEL ORO,79,U,NA,3.33644500500262,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,53,VILLA DE COS,1622,RURAL,B,1,78,87,7,7,0,19,1,7,0,0,0,0,3,3,0,213,0,213,290,ACTA CASILLA,NA,NA,NA,3,12,51,VILLA DE COS,1622,R,NA,-0.0908361516262048,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,53,VILLA DE COS,1622,RURAL,E01,7,75,11,16,7,2,22,25,0,0,0,0,0,8,5,1,178,5,184,238,ACTA CASILLA,NA,NA,NA,3,12,51,VILLA DE COS,1622,R,NA,0.21914549505003206,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,7,CONCEPCION DEL ORO,84,RURAL,B,6,199,11,8,4,1,179,25,0,0,2,0,0,4,0,0,439,7,446,701,ACTA CASILLA,NA,NA,NA,3,12,7,CONCEPCION DEL ORO,84,R,NA,5.490436990882416,1,1,3.1
2,32,ZACATECAS,4,15,PINOS,56,VILLA HIDALGO,1689,MIXTO(A),B,1,214,129,6,1,1,118,23,2,1,4,1,0,1,0,0,502,12,514,692,GRUPO DE RECUENTO,NA,NA,NA,4,15,54,VILLA HIDALGO,1689,M,NA,4.007630472229189,1,1,4.1
2,32,ZACATECAS,3,12,VILLA DE COS,53,VILLA DE COS,1640,MIXTO(A),C01,15,126,109,25,12,6,21,65,15,1,5,0,0,17,28,0,445,25,470,747,GRUPO DE RECUENTO,NA,NA,NA,3,12,51,VILLA DE COS,1640,M,NA,0.7800014468438847,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,7,CONCEPCION DEL ORO,92,RURAL,B,1,57,3,2,3,1,100,1,0,0,0,0,0,1,2,0,171,2,173,261,ACTA CASILLA,NA,NA,NA,3,12,7,CONCEPCION DEL ORO,92,R,NA,1.6290223170514067,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,7,CONCEPCION DEL ORO,93,RURAL,B,1,33,1,0,0,1,50,0,0,0,0,0,0,0,0,0,86,2,88,109,ACTA CASILLA,NA,NA,NA,3,12,7,CONCEPCION DEL ORO,93,R,NA,0.1359170943345881,1,1,3.1
2,32,ZACATECAS,2,13,JALPA,34,NOCHISTLAN DE MEJIA,969,URBANO(A),C01,42,110,11,46,5,4,122,46,11,1,6,0,0,1,5,0,410,18,428,717,GRUPO DE RECUENTO,NA,NA,NA,2,13,34,NOCHISTLAN DE MEJIA,969,U,NA,2.8838790965062846,1,1,2.1
2,32,ZACATECAS,3,12,VILLA DE COS,7,CONCEPCION DEL ORO,94,RURAL,B,1,46,8,3,1,1,74,1,0,0,0,1,0,0,0,0,136,2,138,209,ACTA CASILLA,NA,NA,NA,3,12,7,CONCEPCION DEL ORO,94,R,NA,0.8628745764636583,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,53,VILLA DE COS,1625,RURAL,B,0,36,22,8,0,1,9,2,3,0,1,1,0,1,0,0,84,2,86,112,ACTA CASILLA,NA,NA,NA,3,12,51,VILLA DE COS,1625,R,NA,-0.7642137290085148,1,1,3.1
2,32,ZACATECAS,2,13,JALPA,34,NOCHISTLAN DE MEJIA,970,URBANO(A),B,52,118,14,49,5,3,79,46,10,2,6,1,0,0,3,0,388,15,403,713,GRUPO DE RECUENTO,NA,NA,NA,2,13,34,NOCHISTLAN DE MEJIA,970,U,NA,2.037014650101525,1,1,2.1
2,32,ZACATECAS,3,16,RIO GRANDE,40,RIO GRANDE,1215,MIXTO(A),E01C01,49,56,22,7,4,1,83,26,6,0,1,0,0,0,2,1,257,5,263,573,ACTA CASILLA,NA,NA,NA,3,16,39,RIO GRANDE,1215,M,NA,1.0259810042769915,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,7,CONCEPCION DEL ORO,98,RURAL,B,0,75,3,0,0,2,66,5,0,0,0,0,0,1,3,0,155,1,156,233,ACTA CASILLA,NA,NA,NA,3,12,7,CONCEPCION DEL ORO,98,R,NA,1.1280142680963385,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,7,CONCEPCION DEL ORO,80,URBANO(A),B,11,101,12,4,2,3,109,12,1,0,0,0,0,1,1,0,257,10,267,401,ACTA CASILLA,NA,NA,NA,3,12,7,CONCEPCION DEL ORO,80,U,NA,2.433878200725971,1,1,3.1
2,32,ZACATECAS,2,13,JALPA,34,NOCHISTLAN DE MEJIA,973,MIXTO(A),C01,75,89,15,57,2,2,70,33,9,3,1,0,0,0,5,0,361,12,373,606,GRUPO DE RECUENTO,NA,NA,NA,2,13,34,NOCHISTLAN DE MEJIA,973,M,NA,1.1923784309560148,1,1,2.1
2,32,ZACATECAS,3,12,VILLA DE COS,11,EL SALVADOR,1283,MIXTO(A),B,4,38,19,1,184,0,37,2,0,0,4,0,1,1,0,0,291,3,294,364,ACTA CASILLA,NA,NA,NA,3,12,41,EL SALVADOR,1283,M,NA,2.6762146120391086,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,11,EL SALVADOR,1284,MIXTO(A),B,1,48,32,0,213,4,55,4,0,0,4,0,0,1,0,0,362,4,366,472,ACTA CASILLA,NA,NA,NA,3,12,41,EL SALVADOR,1284,M,NA,3.6667905872214406,1,1,3.1
2,32,ZACATECAS,3,16,RIO GRANDE,40,RIO GRANDE,1215,MIXTO(A),C02,47,76,31,8,1,2,79,47,8,0,1,1,0,2,1,0,304,7,311,595,ACTA CASILLA,NA,NA,NA,3,16,39,RIO GRANDE,1215,M,NA,1.1931573041727424,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,53,VILLA DE COS,1628,RURAL,B,21,71,91,19,2,2,39,19,14,0,1,1,0,2,0,0,282,7,289,482,ACTA CASILLA,NA,NA,NA,3,12,51,VILLA DE COS,1628,R,NA,0.12264306563959743,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,53,VILLA DE COS,1627,RURAL,E01,8,64,106,23,0,0,11,7,0,0,0,0,0,5,4,0,228,11,239,346,ACTA CASILLA,NA,NA,NA,3,12,51,VILLA DE COS,1627,R,NA,-0.6450499515965745,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,38,PANUCO,1081,RURAL,E01,2,35,3,9,0,1,7,4,0,0,0,0,0,0,0,0,61,11,72,104,GRUPO DE RECUENTO,NA,NA,NA,3,12,37,PANUCO,1081,R,NA,-0.785663147140909,1,1,3.1
2,32,ZACATECAS,3,16,RIO GRANDE,40,RIO GRANDE,1214,URBANO(A),C01,20,64,35,6,5,4,57,21,7,0,1,0,0,2,2,0,224,10,234,497,ACTA CASILLA,NA,NA,NA,3,16,39,RIO GRANDE,1214,U,NA,0.6872648235655503,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,53,VILLA DE COS,1629,RURAL,B,4,53,35,12,26,0,124,4,14,0,2,0,0,2,0,0,276,9,285,403,ACTA CASILLA,NA,NA,NA,3,12,51,VILLA DE COS,1629,R,NA,2.289560255723108,1,1,3.1
2,32,ZACATECAS,3,16,RIO GRANDE,6,CA<d1>ITAS DE FELIPE PESCADOR,64,URBANO(A),B,100,45,12,1,50,7,66,57,3,0,3,0,0,1,1,0,346,0,346,462,ACTA CASILLA,NA,NA,NA,1,16,6,CA<d0>ITAS DE FELIPE PESCADOR,64,U,NA,1.1709449212861143,1,1,3.1
2,32,ZACATECAS,3,16,RIO GRANDE,6,CA<d1>ITAS DE FELIPE PESCADOR,68,RURAL,B,23,27,0,4,9,18,27,43,3,0,2,0,0,2,1,0,159,7,166,218,ACTA CASILLA,NA,NA,NA,1,16,6,CA<d0>ITAS DE FELIPE PESCADOR,68,R,NA,-0.11841422003576091,1,1,3.1
2,32,ZACATECAS,3,16,RIO GRANDE,40,RIO GRANDE,1213,URBANO(A),C01,33,66,17,4,7,5,49,13,4,0,2,0,0,0,3,0,203,6,209,388,ACTA CASILLA,NA,NA,NA,3,16,39,RIO GRANDE,1213,U,NA,0.6290654280865436,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,53,VILLA DE COS,1630,RURAL,B,3,50,57,6,5,1,15,21,4,0,5,0,0,1,1,0,169,5,174,241,ACTA CASILLA,NA,NA,NA,3,12,51,VILLA DE COS,1630,R,NA,-0.43410345829086805,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,11,EL SALVADOR,1288,RURAL,B,0,4,20,0,57,0,6,0,0,0,0,0,0,0,0,0,87,3,90,113,ACTA CASILLA,NA,NA,NA,3,12,41,EL SALVADOR,1288,R,NA,-0.4829868660889064,1,1,3.1
2,32,ZACATECAS,2,13,JALPA,18,JALPA,584,RURAL,B,16,35,5,6,3,5,34,10,1,0,0,0,0,0,0,0,115,5,120,194,ACTA CASILLA,NA,NA,NA,2,13,19,JALPA,584,R,NA,-0.14672300552403417,1,1,2.1
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,808,MIXTO(A),C01,3,82,19,4,0,52,85,21,0,0,0,0,0,0,0,0,266,3,269,427,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,808,M,NA,2.335227988950225,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,53,VILLA DE COS,1631,RURAL,B,5,29,33,37,37,4,103,18,2,0,3,0,0,1,0,0,272,16,288,420,ACTA CASILLA,NA,NA,NA,3,12,51,VILLA DE COS,1631,R,NA,1.7535165243838258,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,809,MIXTO(A),B,1,97,4,2,0,30,57,6,0,2,0,0,0,1,0,0,200,13,213,301,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,809,M,NA,1.704399602920779,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,810,MIXTO(A),B,2,133,0,26,3,100,126,6,0,0,0,0,1,1,0,0,398,17,415,508,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,810,M,NA,4.845620239372696,1,1,3.1
2,32,ZACATECAS,2,13,JALPA,18,JALPA,571,URBANO(A),B,68,87,9,21,8,10,88,16,0,0,0,0,0,0,0,0,307,0,307,576,ACTA CASILLA,NA,NA,NA,2,13,19,JALPA,571,U,NA,1.7806008691375457,1,1,2.1
2,32,ZACATECAS,3,12,VILLA DE COS,53,VILLA DE COS,1632,RURAL,B,4,98,150,42,1,1,33,18,10,0,0,0,1,3,1,0,362,11,373,544,ACTA CASILLA,NA,NA,NA,3,12,51,VILLA DE COS,1632,R,NA,0.22338778304347692,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,811,MIXTO(A),B,0,231,5,19,2,40,132,9,0,0,0,0,0,0,0,0,438,12,450,574,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,811,M,NA,5.507008895798021,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,814,RURAL,B,0,90,7,1,1,31,24,1,0,0,0,0,2,1,0,0,158,5,163,192,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,814,R,NA,0.9001131568669382,1,1,3.1
2,32,ZACATECAS,2,13,JALPA,10,EL PLATEADO DE JOAQUIN AMARO,433,RURAL,B,2,54,21,1,2,6,3,1,2,0,4,1,0,0,0,0,97,0,97,116,ACTA CASILLA,NA,NA,NA,2,13,15,EL PLATEADO DE JOAQUIN AMARO,433,R,NA,-0.47548926558274995,1,1,2.1
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,816,RURAL,B,1,171,0,1,3,77,101,5,0,0,0,0,0,0,0,0,359,1,360,437,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,816,R,NA,4.51166032003196,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,817,RURAL,B,2,186,33,3,3,119,59,3,2,0,0,2,0,0,0,0,412,6,418,502,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,817,R,NA,4.356038592189222,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,53,VILLA DE COS,1634,URBANO(A),B,16,119,58,27,4,0,49,19,5,1,0,1,0,2,3,0,304,19,323,537,ACTA CASILLA,NA,NA,NA,3,12,51,VILLA DE COS,1634,U,NA,1.2200287746529965,1,1,3.1
2,32,ZACATECAS,2,13,JALPA,17,HUANUSCO,553,MIXTO(A),B,25,55,1,2,0,0,33,5,1,2,0,0,0,0,0,0,124,2,126,221,ACTA CASILLA,NA,NA,NA,2,13,18,HUANUSCO,553,M,NA,0.02459153123315877,1,1,2.1
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,820,RURAL,C01,0,156,28,1,2,72,37,28,0,1,0,0,0,1,0,2,326,3,331,455,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,820,R,NA,2.719390428258276,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,822,URBANO(A),B,3,159,13,10,2,132,71,15,0,1,0,2,0,0,0,0,408,22,430,594,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,822,U,NA,4.479449429604067,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,53,VILLA DE COS,1637,MIXTO(A),C01,7,107,76,9,15,0,47,27,8,0,2,0,0,1,5,0,304,4,308,405,ACTA CASILLA,NA,NA,NA,3,12,51,VILLA DE COS,1637,M,NA,1.12082503371902,1,1,3.1
2,32,ZACATECAS,3,16,RIO GRANDE,40,RIO GRANDE,1215,MIXTO(A),E01,57,52,24,6,2,5,72,24,7,0,0,0,0,2,5,0,256,5,261,574,ACTA CASILLA,NA,NA,NA,3,16,39,RIO GRANDE,1215,M,NA,0.7030831845046099,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,819,RURAL,B,0,66,3,1,1,45,55,2,0,1,0,1,0,1,0,0,176,5,181,248,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,819,R,NA,1.4422941388404231,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,820,RURAL,B,0,186,24,1,0,71,39,16,0,0,0,0,0,0,0,1,337,7,345,456,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,820,R,NA,3.166738168653058,1,1,3.1
2,32,ZACATECAS,2,13,JALPA,17,HUANUSCO,555,RURAL,B,46,81,2,2,1,0,16,6,8,0,1,1,0,1,0,0,165,2,167,257,ACTA CASILLA,NA,NA,NA,2,13,18,HUANUSCO,555,R,NA,-0.04019068239787649,1,1,2.1
2,32,ZACATECAS,3,12,VILLA DE COS,53,VILLA DE COS,1637,MIXTO(A),B,4,110,96,5,21,2,24,27,7,0,2,0,0,5,5,0,308,8,316,406,ACTA CASILLA,NA,NA,NA,3,12,51,VILLA DE COS,1637,M,NA,0.7283969085514093,1,1,3.1
2,32,ZACATECAS,3,16,RIO GRANDE,40,RIO GRANDE,1227,MIXTO(A),C01,23,49,10,16,3,6,55,25,6,1,0,0,0,2,4,0,200,10,210,417,ACTA CASILLA,NA,NA,NA,3,16,39,RIO GRANDE,1227,M,NA,0.49587755776094006,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,823,MIXTO(A),B,1,60,2,2,2,31,41,15,0,0,0,0,0,0,0,0,154,3,157,220,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,823,U,NA,0.8206935567420258,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,827,RURAL,B,0,110,8,3,2,98,48,6,0,0,0,0,0,1,1,0,277,6,283,349,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,827,R,NA,2.7125151524399036,1,1,3.1
2,32,ZACATECAS,2,13,JALPA,34,NOCHISTLAN DE MEJIA,978,MIXTO(A),B,60,78,16,68,1,1,66,60,8,6,0,0,0,0,2,0,366,10,376,675,GRUPO DE RECUENTO,NA,NA,NA,2,13,34,NOCHISTLAN DE MEJIA,978,M,NA,0.9902744103164544,1,1,2.1
2,32,ZACATECAS,3,16,RIO GRANDE,40,RIO GRANDE,1230,URBANO(A),B,23,121,12,40,3,4,61,38,5,0,3,0,0,1,0,0,311,17,328,550,ACTA CASILLA,NA,NA,NA,3,16,39,RIO GRANDE,1230,U,NA,1.704122622966399,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,829,RURAL,B,0,102,4,2,0,40,46,6,0,0,0,0,0,0,0,0,200,14,214,297,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,829,R,NA,1.6619661120643014,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,834,RURAL,B,1,117,31,1,0,32,9,3,1,0,0,0,0,0,0,0,195,6,201,277,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,834,R,NA,0.8592167730523723,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,835,RURAL,B,1,76,8,0,1,47,15,1,0,0,0,1,0,0,0,0,150,5,155,186,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,835,R,NA,0.7113265901313292,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,836,RURAL,B,2,65,39,2,0,31,35,0,1,0,0,1,0,1,2,0,179,8,187,231,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,836,R,NA,0.6180033285181894,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,25,MAZAPIL,812,RURAL,B,0,42,4,0,0,44,4,0,0,0,0,0,0,0,0,0,94,0,94,117,ACTA CASILLA,NA,NA,NA,3,12,26,MAZAPIL,812,R,NA,-0.09781203989911857,1,1,3.1
2,32,ZACATECAS,3,12,VILLA DE COS,38,PANUCO,1087,MIXTO(A),E01,8,82,4,15,0,0,43,5,0,0,0,0,0,1,1,0,159,2,161,195,GRUPO DE RECUENTO,NA,NA,NA,3,12,37,PANUCO,1087,M,NA,0.669138651974363,1,1,3.1
2,32,ZACATECAS,2,13,JALPA,10,EL PLATEADO DE JOAQUIN AMARO,430,RURAL,B,5,116,124,0,6,0,15,1,5,2,3,0,0,0,0,0,277,5,282,404,ACTA CASILLA,NA,NA,NA,2,13,15,EL PLATEADO DE JOAQUIN AMARO,430,R,NA,0.32039167496573007,1,1,2.1
