CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,PRS,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD_PT_PRS,PAN_PRD_PT,PAN_PRD_PRS,PAN_PT_PRS,PRD_PT_PRS,PAN_PRD,PAN_PT,PAN_PRS,PRD_PT,PRD_PRS,PT_PRS,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,CAND_IND3,VOTOS_CAND_NREG,VOTOS_VALIDOS,VOTOS_NULOS,VOTOS_TOTAL,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA,ID_DTTO_FEDERAL_jul2020,ID_DTTO_LOCAL_jul2020,MUNICIPIO_jul2020,NOM_MUN_jul2020,SECCION_jul2020,TIPO_SECC_jul2020,OBSERVACION_MMGE_31jul2020,.fittedPC1,estratificacion_num,indice_grupo,estrato_df
1,18,NAYARIT,2,12,TEPIC,17,TEPIC,738,U,C02,74,84,22,16,1,1,12,1,43,3,4,2,0,0,0,8,0,0,0,1,0,0,1,1,0,6,2,39,1,321,15,337,565,NA,NA,NA,NA,2,12,17,TEPIC,738,U,,0.3685250185450958,2,2,2.2
1,18,NAYARIT,2,11,TEPIC,17,TEPIC,739,U,B,145,80,11,11,3,3,19,9,96,2,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,7,0,16,0,408,5,413,725,NA,NA,NA,NA,2,11,17,TEPIC,739,U,,1.4273311444232164,2,2,2.2
1,18,NAYARIT,2,11,TEPIC,17,TEPIC,739,U,C01,150,99,12,11,0,1,13,7,81,4,7,0,0,0,0,2,1,0,0,0,1,1,1,0,0,9,4,17,0,421,10,431,724,NA,NA,NA,NA,2,11,17,TEPIC,739,U,,1.3086524903100716,2,2,2.2
1,18,NAYARIT,2,11,TEPIC,17,TEPIC,740,U,B,106,59,17,5,0,0,18,4,41,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,18,0,285,2,287,479,NA,NA,NA,NA,2,11,17,TEPIC,740,U,,-0.0671868844820871,2,1,2.1
1,18,NAYARIT,2,11,TEPIC,17,TEPIC,740,U,C01,102,41,7,9,1,1,10,3,53,4,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,6,2,17,0,262,9,271,478,NA,NA,NA,NA,2,11,17,TEPIC,740,U,,-0.04756746180847804,2,1,2.1
1,18,NAYARIT,2,11,TEPIC,17,TEPIC,741,U,B,194,111,20,8,1,0,34,4,57,3,5,0,1,0,0,2,0,0,1,0,0,1,0,1,0,23,0,29,0,495,7,502,735,NA,NA,NA,NA,2,11,17,TEPIC,741,U,,0.778300011336637,2,2,2.2
1,18,NAYARIT,2,11,TEPIC,17,TEPIC,742,U,B,117,69,18,6,1,0,11,1,54,3,4,1,1,0,1,4,0,0,0,0,0,0,0,1,0,11,0,17,0,320,6,326,479,NA,NA,NA,NA,2,11,17,TEPIC,742,U,,0.28849513276690214,2,2,2.2
1,18,NAYARIT,2,11,TEPIC,17,TEPIC,742,U,C01,125,63,9,3,2,0,11,2,43,5,2,1,2,0,0,1,0,0,0,0,0,2,0,0,0,3,1,21,0,296,4,300,479,NA,NA,NA,NA,2,11,17,TEPIC,742,U,,0.032947978019040536,2,1,2.1
1,18,NAYARIT,2,11,TEPIC,17,TEPIC,743,U,B,97,34,6,3,4,2,10,3,35,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,2,20,0,228,8,236,383,NA,NA,NA,NA,2,11,17,TEPIC,743,U,,-0.4579127537218015,2,1,2.1
1,18,NAYARIT,2,11,TEPIC,17,TEPIC,743,U,C01,93,37,5,5,1,0,11,2,35,6,3,1,0,1,0,1,1,0,0,0,0,0,2,1,0,8,0,18,0,231,4,235,383,NA,NA,NA,NA,2,11,17,TEPIC,743,U,,-0.4211709459817006,2,1,2.1
1,18,NAYARIT,2,11,TEPIC,17,TEPIC,744,U,B,122,63,13,10,0,1,13,1,62,21,4,1,0,0,0,0,1,0,0,0,0,0,2,0,0,6,0,24,0,344,4,348,520,NA,NA,NA,NA,2,11,17,TEPIC,744,U,,0.37363479425571666,2,2,2.2
1,18,NAYARIT,2,11,TEPIC,17,TEPIC,744,U,C01,130,72,12,13,0,2,16,2,61,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,14,0,343,6,349,520,NA,NA,NA,NA,2,11,17,TEPIC,744,U,,0.44145897429505854,2,2,2.2
1,18,NAYARIT,2,11,TEPIC,17,TEPIC,744,U,C02,143,63,9,6,4,1,17,1,64,3,6,0,0,1,0,2,0,0,1,0,0,1,0,0,0,10,1,18,0,351,5,356,519,NA,NA,NA,NA,2,11,17,TEPIC,744,U,,0.40518681214178887,2,2,2.2
1,18,NAYARIT,2,11,TEPIC,17,TEPIC,745,U,B,132,54,15,8,2,2,11,3,71,1,3,0,1,1,0,3,0,0,0,0,0,2,0,0,0,6,0,30,0,345,6,351,613,NA,NA,NA,NA,2,11,17,TEPIC,745,U,,0.451894879747638,2,2,2.2
1,18,NAYARIT,2,11,TEPIC,17,TEPIC,745,U,C01,138,63,15,11,2,1,14,2,61,4,3,1,0,0,0,2,1,0,0,0,0,0,0,1,0,18,4,13,0,354,11,365,612,NA,NA,NA,NA,2,11,17,TEPIC,745,U,,0.3143958848186257,2,2,2.2
1,18,NAYARIT,2,11,TEPIC,17,TEPIC,746,U,B,136,65,17,11,3,3,26,3,72,4,10,4,0,0,0,4,0,0,2,0,0,1,0,1,0,8,1,14,0,385,9,394,620,NA,NA,NA,NA,2,11,17,TEPIC,746,U,,0.5797445812967805,2,2,2.2
1,18,NAYARIT,2,11,TEPIC,17,TEPIC,746,U,C01,130,70,14,9,1,0,19,0,73,3,6,3,0,0,0,4,0,0,0,0,2,1,1,1,0,11,0,17,1,365,3,369,620,NA,NA,NA,NA,2,11,17,TEPIC,746,U,,0.6806260693391191,2,2,2.2
1,18,NAYARIT,2,12,TEPIC,17,TEPIC,747,U,B,82,91,33,7,1,1,16,1,48,3,2,3,0,0,0,4,0,0,1,0,0,3,0,1,0,9,2,24,1,332,12,345,544,NA,NA,NA,NA,2,12,17,TEPIC,747,U,,0.5961926161094873,2,2,2.2
1,18,NAYARIT,2,12,TEPIC,17,TEPIC,747,U,C01,79,84,31,11,1,2,11,0,45,6,4,2,0,1,0,3,1,0,1,0,0,0,0,0,0,6,1,3,0,292,8,300,544,NA,NA,NA,NA,2,12,17,TEPIC,747,U,,0.3437321452304807,2,2,2.2
1,18,NAYARIT,2,12,TEPIC,17,TEPIC,748,U,B,102,64,27,7,1,0,10,1,40,6,4,4,0,0,0,5,0,0,0,0,0,0,1,0,0,6,5,24,1,307,4,312,554,NA,NA,NA,NA,2,12,17,TEPIC,748,U,,-0.08294891967662504,2,1,2.1
1,18,NAYARIT,2,12,TEPIC,17,TEPIC,748,U,C01,75,60,31,11,1,1,11,3,29,7,9,3,0,0,0,6,0,0,0,1,0,1,0,0,0,5,5,37,0,296,14,310,553,NA,NA,NA,NA,2,12,17,TEPIC,748,U,,-0.31339010405198425,2,1,2.1
1,18,NAYARIT,2,12,TEPIC,17,TEPIC,749,U,B,150,67,15,7,4,1,19,2,95,2,7,1,0,0,0,2,0,0,0,0,0,0,0,0,0,10,2,22,0,406,4,410,694,NA,NA,NA,NA,2,12,17,TEPIC,749,U,,1.0967993842567487,2,2,2.2
1,18,NAYARIT,2,12,TEPIC,17,TEPIC,749,U,C01,158,79,12,9,0,0,21,2,82,4,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,9,1,23,0,405,4,409,694,NA,NA,NA,NA,2,12,17,TEPIC,749,U,,0.9288240025032564,2,2,2.2
1,18,NAYARIT,2,12,TEPIC,17,TEPIC,749,U,C02,175,69,20,7,6,2,26,3,71,1,3,0,0,0,0,5,0,0,0,0,0,1,0,0,0,16,2,21,0,428,9,437,693,NA,NA,NA,NA,2,12,17,TEPIC,749,U,,0.5636814880788578,2,2,2.2
1,18,NAYARIT,2,12,TEPIC,17,TEPIC,749,U,C03,145,85,7,9,3,1,4,4,86,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,4,19,0,384,7,391,693,NA,NA,NA,NA,2,12,17,TEPIC,749,U,,1.2604275243033247,2,2,2.2
1,18,NAYARIT,2,12,TEPIC,17,TEPIC,750,U,B,175,106,16,8,2,2,18,1,57,2,6,0,0,0,0,1,1,0,0,0,0,0,3,0,0,6,0,12,0,416,3,419,589,NA,NA,NA,NA,2,12,17,TEPIC,750,U,,0.7623655191506616,2,2,2.2
1,18,NAYARIT,2,11,TEPIC,17,TEPIC,751,U,B,96,52,13,11,0,1,17,2,30,2,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,8,1,16,0,254,7,261,425,NA,NA,NA,NA,2,11,17,TEPIC,751,U,,-0.38274752170524684,2,1,2.1
1,18,NAYARIT,2,11,TEPIC,17,TEPIC,751,U,C01,115,45,15,4,1,0,12,0,30,2,6,1,0,1,0,3,0,0,0,0,0,0,0,0,0,7,1,14,0,257,5,262,425,NA,NA,NA,NA,2,11,17,TEPIC,751,U,,-0.6034994261692374,2,1,2.1
1,18,NAYARIT,2,11,TEPIC,17,TEPIC,752,U,B,138,80,12,4,0,1,25,3,53,4,1,0,1,1,0,2,1,0,0,0,0,2,0,0,0,9,0,25,0,362,7,369,630,NA,NA,NA,NA,2,11,17,TEPIC,752,U,,0.4313361659003666,2,2,2.2
1,18,NAYARIT,2,11,TEPIC,17,TEPIC,752,U,C01,139,87,13,10,0,1,17,6,59,5,6,2,0,0,0,6,0,1,1,0,0,0,0,0,0,7,1,29,0,390,14,404,629,NA,NA,NA,NA,2,11,17,TEPIC,752,U,,0.6221174462302159,2,2,2.2
1,18,NAYARIT,2,14,XALISCO,17,TEPIC,753,U,B,176,87,11,10,3,3,17,0,62,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,3,29,0,417,10,427,662,NA,NA,NA,NA,2,14,17,TEPIC,753,U,,0.5518688935413015,2,2,2.2
1,18,NAYARIT,2,14,XALISCO,17,TEPIC,753,U,C01,181,80,20,11,1,1,25,3,83,11,6,1,1,0,0,3,2,0,0,0,1,0,0,0,0,7,0,11,0,448,1,449,661,NA,NA,NA,NA,2,14,17,TEPIC,753,U,,0.8509251702072327,2,2,2.2
1,18,NAYARIT,2,6,TEPIC,17,TEPIC,754,U,B,131,111,13,13,2,3,16,7,66,4,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,1,39,0,422,14,436,712,NA,NA,NA,NA,2,6,17,TEPIC,754,U,,1.2175162182535049,2,2,2.2
1,18,NAYARIT,2,6,TEPIC,17,TEPIC,754,U,C01,152,103,7,11,4,1,15,4,64,8,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,6,1,31,1,412,12,425,712,NA,NA,NA,NA,2,6,17,TEPIC,754,U,,1.0484974531139368,2,2,2.2
1,18,NAYARIT,2,6,TEPIC,17,TEPIC,754,U,C02,117,120,8,12,7,2,20,3,68,9,6,2,0,0,0,1,0,0,0,0,0,0,0,1,0,7,1,43,0,427,9,436,712,NA,NA,NA,NA,2,6,17,TEPIC,754,U,,1.493693931385534,2,2,2.2
1,18,NAYARIT,2,11,TEPIC,17,TEPIC,755,U,B,117,67,9,3,0,1,11,4,44,2,5,3,0,0,0,2,1,0,0,0,0,0,0,0,0,8,1,20,0,298,3,301,514,NA,NA,NA,NA,2,11,17,TEPIC,755,U,,0.09158477140936161,2,1,2.1
1,18,NAYARIT,2,11,TEPIC,17,TEPIC,755,U,C01,99,69,18,9,0,2,12,5,53,3,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,1,20,0,299,11,310,513,NA,NA,NA,NA,2,11,17,TEPIC,755,U,,0.37896092399767517,2,2,2.2
1,18,NAYARIT,2,11,TEPIC,17,TEPIC,756,U,B,130,61,2,6,1,2,16,2,72,6,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,9,1,29,1,345,6,352,577,NA,NA,NA,NA,2,11,17,TEPIC,756,U,,0.5760480425251734,2,2,2.2
1,18,NAYARIT,2,11,TEPIC,17,TEPIC,756,U,C01,126,50,9,8,3,0,35,1,76,9,5,1,0,0,0,3,0,0,0,0,0,0,1,0,0,10,2,15,0,354,4,358,577,NA,NA,NA,NA,2,11,17,TEPIC,756,U,,0.5151275165517297,2,2,2.2
1,18,NAYARIT,2,11,TEPIC,17,TEPIC,757,U,B,109,54,13,9,2,0,14,0,51,5,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,14,3,12,0,292,6,298,446,NA,NA,NA,NA,2,11,17,TEPIC,757,U,,0.03326924468343939,2,1,2.1
1,18,NAYARIT,2,11,TEPIC,17,TEPIC,757,U,C01,97,52,11,6,3,3,14,0,29,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,2,14,0,238,3,241,445,NA,NA,NA,NA,2,11,17,TEPIC,757,U,,-0.4095432782206135,2,1,2.1
1,18,NAYARIT,2,7,TEPIC,17,TEPIC,759,U,B,89,32,15,6,3,1,18,2,56,5,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,6,2,47,0,287,7,294,518,NA,NA,NA,NA,2,7,17,TEPIC,759,U,,-0.053230766677328956,2,1,2.1
1,18,NAYARIT,2,7,TEPIC,17,TEPIC,759,U,C01,88,43,18,4,4,1,13,2,44,8,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,12,2,31,0,276,9,285,518,NA,NA,NA,NA,2,7,17,TEPIC,759,U,,-0.1576685841753538,2,1,2.1
1,18,NAYARIT,2,7,TEPIC,17,TEPIC,759,U,C02,95,40,16,12,1,1,8,5,45,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,29,0,263,7,270,518,NA,NA,NA,NA,2,7,17,TEPIC,759,U,,-0.21445904289386686,2,1,2.1
1,18,NAYARIT,2,7,TEPIC,17,TEPIC,760,U,B,138,59,26,10,3,1,21,2,79,4,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,14,4,20,0,386,7,393,688,NA,NA,NA,NA,2,7,17,TEPIC,760,U,,0.6215518780374831,2,2,2.2
1,18,NAYARIT,2,7,TEPIC,17,TEPIC,760,U,C01,123,63,12,12,1,0,20,1,73,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,32,0,363,9,372,688,NA,NA,NA,NA,2,7,17,TEPIC,760,U,,0.6028437990405403,2,2,2.2
1,18,NAYARIT,2,7,TEPIC,17,TEPIC,760,U,C02,153,70,13,12,2,2,19,2,58,3,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9,0,24,348,5,377,688,NA,NA,NA,NA,2,7,17,TEPIC,760,U,,0.31332412318502495,2,2,2.2
1,18,NAYARIT,2,7,TEPIC,17,TEPIC,760,U,C03,119,42,20,7,1,1,21,3,85,8,2,1,1,0,1,1,0,0,0,0,0,0,0,3,0,9,2,24,0,351,4,355,688,NA,NA,NA,NA,2,7,17,TEPIC,760,U,,0.6187946304395384,2,2,2.2
1,18,NAYARIT,2,7,TEPIC,17,TEPIC,760,U,C04,130,54,15,9,1,1,21,3,61,7,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,7,3,30,0,347,7,354,688,NA,NA,NA,NA,2,7,17,TEPIC,760,U,,0.24151438538519343,2,2,2.2
1,18,NAYARIT,2,7,TEPIC,17,TEPIC,761,U,B,182,99,26,13,2,1,26,1,60,3,5,3,0,0,0,1,1,0,2,0,0,0,1,0,1,16,2,20,0,465,6,471,729,NA,NA,NA,NA,2,7,17,TEPIC,761,U,,0.6238351798700764,2,2,2.2
1,18,NAYARIT,2,7,TEPIC,17,TEPIC,762,U,B,140,80,14,12,4,2,21,1,70,4,9,1,0,0,0,3,1,0,0,0,0,0,2,0,0,11,2,15,0,392,5,397,646,NA,NA,NA,NA,2,7,17,TEPIC,762,U,,0.7628394649160131,2,2,2.2
1,18,NAYARIT,2,7,TEPIC,17,TEPIC,762,U,C01,144,86,25,9,5,2,16,1,82,9,8,0,0,0,0,2,0,0,1,0,0,0,0,0,0,8,6,27,0,431,4,435,645,NA,NA,NA,NA,2,7,17,TEPIC,762,U,,1.0702883465517439,2,2,2.2
1,18,NAYARIT,2,14,XALISCO,17,TEPIC,763,U,B,108,52,23,12,3,1,19,2,52,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,1,33,0,328,5,333,599,NA,NA,NA,NA,2,14,17,TEPIC,763,U,,0.03649226844022424,2,1,2.1
1,18,NAYARIT,2,14,XALISCO,17,TEPIC,763,U,C01,96,36,20,10,2,2,23,7,40,1,8,3,1,0,0,2,0,0,0,0,0,0,0,0,0,17,1,41,0,310,7,317,599,NA,NA,NA,NA,2,14,17,TEPIC,763,U,,-0.3894503405321822,2,1,2.1
1,18,NAYARIT,2,14,XALISCO,17,TEPIC,763,U,C02,113,53,9,6,4,0,9,2,51,2,2,0,0,1,0,3,1,0,0,0,0,0,0,0,0,19,1,32,1,308,14,323,599,NA,NA,NA,NA,2,14,17,TEPIC,763,U,,0.08501442304236484,2,1,2.1
1,18,NAYARIT,2,14,XALISCO,17,TEPIC,764,U,B,126,86,11,13,4,0,24,4,86,3,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,1,29,0,408,9,417,704,NA,NA,NA,NA,2,14,17,TEPIC,764,U,,1.2889010279270532,2,2,2.2
1,18,NAYARIT,2,14,XALISCO,17,TEPIC,764,U,C01,141,61,15,25,2,2,18,4,68,4,5,0,0,0,0,7,0,0,0,0,0,1,0,0,0,7,6,34,0,400,7,407,703,NA,NA,NA,NA,2,14,17,TEPIC,764,U,,0.3902075195919694,2,2,2.2
1,18,NAYARIT,2,14,XALISCO,17,TEPIC,764,U,C02,135,90,13,11,1,2,16,6,64,3,6,0,0,0,0,2,0,1,0,0,0,1,0,1,0,9,1,0,0,362,6,368,703,NA,NA,NA,NA,2,14,17,TEPIC,764,U,,0.8519203974552978,2,2,2.2
1,18,NAYARIT,2,14,XALISCO,17,TEPIC,764,U,C03,151,85,6,15,3,0,14,5,68,2,4,3,0,0,0,3,0,0,0,0,0,0,2,0,0,8,2,29,0,400,11,411,703,NA,NA,NA,NA,2,14,17,TEPIC,764,U,,0.8390764585661686,2,2,2.2
1,18,NAYARIT,2,14,XALISCO,17,TEPIC,764,U,C04,165,51,24,1,28,5,83,6,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,1,27,1,404,9,414,703,NA,NA,NA,NA,2,14,17,TEPIC,764,U,,-0.8065392993049985,2,1,2.1
1,18,NAYARIT,2,14,XALISCO,17,TEPIC,764,U,C05,127,71,22,16,2,6,22,5,75,6,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,5,28,0,402,6,408,703,NA,NA,NA,NA,2,14,17,TEPIC,764,U,,0.7574892571050494,2,2,2.2
1,18,NAYARIT,2,11,TEPIC,17,TEPIC,765,U,B,140,70,19,16,4,1,11,3,85,1,3,0,0,0,0,2,0,1,0,0,0,1,1,1,0,11,2,28,0,400,7,407,669,NA,NA,NA,NA,2,11,17,TEPIC,765,U,,0.9862406553375443,2,2,2.2
1,18,NAYARIT,2,11,TEPIC,17,TEPIC,765,U,C01,164,88,18,14,3,0,20,3,79,7,4,0,0,0,0,0,2,0,0,0,1,1,1,0,0,7,4,16,0,432,0,432,669,NA,NA,NA,NA,2,11,17,TEPIC,765,U,,1.0242064730616696,2,2,2.2
1,18,NAYARIT,2,11,TEPIC,17,TEPIC,765,U,C02,137,71,11,9,3,0,26,3,95,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,1,19,0,397,6,403,669,NA,NA,NA,NA,2,11,17,TEPIC,765,U,,1.2676404059991193,2,2,2.2
1,18,NAYARIT,2,11,TEPIC,17,TEPIC,765,U,C03,131,83,14,15,5,1,19,2,77,4,6,0,1,0,0,3,0,0,1,0,0,0,0,0,0,4,4,31,0,401,6,407,668,NA,NA,NA,NA,2,11,17,TEPIC,765,U,,0.9947898088362878,2,2,2.2
1,18,NAYARIT,2,14,XALISCO,17,TEPIC,766,U,B,105,43,16,11,0,0,5,1,48,2,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,14,2,24,0,278,0,278,519,NA,NA,NA,NA,2,14,17,TEPIC,766,U,,-0.21919122619556708,2,1,2.1
1,18,NAYARIT,2,14,XALISCO,17,TEPIC,766,U,C01,86,50,8,9,2,0,11,2,51,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,11,1,25,0,263,8,271,518,NA,NA,NA,NA,2,14,17,TEPIC,766,U,,0.09755343448011788,2,1,2.1
1,18,NAYARIT,2,14,XALISCO,17,TEPIC,766,U,C02,80,57,11,6,4,2,13,4,27,6,5,3,0,0,0,2,0,0,0,0,1,0,0,0,0,17,1,20,0,259,11,270,518,NA,NA,NA,NA,2,14,17,TEPIC,766,U,,-0.26625667756932314,2,1,2.1
1,18,NAYARIT,2,7,TEPIC,17,TEPIC,767,U,B,142,78,24,7,9,0,25,0,84,3,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,14,2,31,0,426,5,431,677,NA,NA,NA,NA,2,7,17,TEPIC,767,U,,1.0761043305215479,2,2,2.2
1,18,NAYARIT,2,6,TEPIC,17,TEPIC,768,R,B,15,59,2,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,86,6,92,161,NA,NA,NA,NA,2,6,17,TEPIC,768,R,,-0.5200417708868947,2,1,2.1
1,18,NAYARIT,2,6,TEPIC,17,TEPIC,769,R,B,36,42,8,4,1,0,2,2,6,1,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,15,0,122,3,125,158,NA,NA,NA,NA,2,6,17,TEPIC,769,R,,-0.8341693932805561,2,1,2.1
1,18,NAYARIT,2,6,TEPIC,17,TEPIC,769,R,E01,46,85,5,4,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,63,0,225,7,232,319,NA,NA,NA,NA,2,6,17,TEPIC,769,R,,0.0012953476784273443,2,1,2.1
1,18,NAYARIT,2,6,TEPIC,17,TEPIC,769,R,E02,26,68,5,3,5,0,4,1,67,0,1,0,0,0,0,0,0,0,2,0,0,2,0,1,0,1,2,32,0,220,18,238,301,NA,NA,NA,NA,2,6,17,TEPIC,769,R,,1.0354131232048753,2,2,2.2
1,18,NAYARIT,2,6,TEPIC,17,TEPIC,770,M,B,93,95,49,6,4,1,7,6,32,2,4,2,0,0,0,5,0,0,2,0,0,0,0,0,0,5,1,109,0,423,0,423,730,NA,NA,NA,NA,2,6,17,TEPIC,770,M,,0.26824134637100666,2,2,2.2
1,18,NAYARIT,2,6,TEPIC,17,TEPIC,770,M,C01,59,96,46,8,7,0,7,8,29,1,3,0,0,0,0,3,0,0,1,0,0,0,0,0,0,5,3,120,0,396,24,420,730,NA,NA,NA,NA,2,6,17,TEPIC,770,M,,0.43401300968478457,2,2,2.2
1,18,NAYARIT,2,6,TEPIC,17,TEPIC,770,M,E01,36,30,9,4,3,0,1,1,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,20,0,119,8,127,188,NA,NA,NA,NA,2,6,17,TEPIC,770,M,,-0.9335215131369647,2,1,2.1
1,18,NAYARIT,2,6,TEPIC,17,TEPIC,771,R,B,38,54,1,4,3,1,3,1,13,0,1,3,0,0,0,3,0,0,0,0,0,2,3,0,0,3,0,36,0,169,3,172,272,NA,NA,NA,NA,2,6,17,TEPIC,771,R,,-0.4041087560877217,2,1,2.1
1,18,NAYARIT,2,6,TEPIC,17,TEPIC,771,R,E01,16,48,6,2,1,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,96,4,100,143,NA,NA,NA,NA,2,6,17,TEPIC,771,R,,-0.6395990902506596,2,1,2.1
1,18,NAYARIT,2,6,TEPIC,17,TEPIC,772,R,B,67,34,18,8,0,0,2,4,26,0,5,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,25,1,195,14,210,454,NA,NA,NA,NA,2,6,17,TEPIC,772,R,,-0.6479315000479464,2,1,2.1
1,18,NAYARIT,2,6,TEPIC,17,TEPIC,772,R,E01,3,47,2,1,1,1,5,3,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,34,0,125,8,133,196,NA,NA,NA,NA,2,6,17,TEPIC,772,R,,-0.2641853885091368,2,1,2.1
1,18,NAYARIT,2,6,TEPIC,17,TEPIC,773,R,B,31,68,17,10,0,1,11,2,27,11,3,0,0,0,0,3,0,1,0,0,1,0,0,0,0,11,0,49,0,246,12,258,470,NA,NA,NA,NA,2,6,17,TEPIC,773,R,,-0.04643589467248324,2,1,2.1
1,18,NAYARIT,2,6,TEPIC,17,TEPIC,774,R,B,154,182,21,2,1,3,0,6,43,1,8,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,40,0,468,19,487,685,NA,NA,NA,NA,2,6,17,TEPIC,774,R,,1.6717108562191334,2,2,2.2
1,18,NAYARIT,2,6,TEPIC,17,TEPIC,774,R,C01,187,142,15,6,1,2,7,4,30,3,6,1,0,0,0,4,1,0,0,0,0,0,0,1,0,7,0,45,0,462,19,481,684,NA,NA,NA,NA,2,6,17,TEPIC,774,R,,0.6675443166064606,2,2,2.2
1,18,NAYARIT,2,6,TEPIC,17,TEPIC,775,R,B,16,24,9,4,1,1,2,2,17,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,23,0,109,2,111,183,NA,NA,NA,NA,2,6,17,TEPIC,775,R,,-0.8027696237449071,2,1,2.1
1,18,NAYARIT,2,6,TEPIC,17,TEPIC,775,R,E01,11,15,1,0,0,0,1,1,8,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16,0,58,2,60,89,NA,NA,NA,NA,2,6,17,TEPIC,775,R,,-1.1008784396306643,2,1,2.1
1,18,NAYARIT,2,6,TEPIC,17,TEPIC,776,R,B,16,25,3,2,1,0,1,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,16,0,77,2,79,104,NA,NA,NA,NA,2,6,17,TEPIC,776,R,,-0.9963124518512216,2,1,2.1
1,18,NAYARIT,2,6,TEPIC,17,TEPIC,777,R,B,18,36,11,3,1,1,1,1,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,20,0,112,0,112,190,NA,NA,NA,NA,2,6,17,TEPIC,777,R,,-0.7472074751889384,2,1,2.1
1,18,NAYARIT,2,6,TEPIC,17,TEPIC,778,R,B,113,130,25,6,1,1,6,6,14,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,3,0,37,0,0,348,11,359,521,NA,NA,NA,NA,2,6,17,TEPIC,778,R,,0.45803087921066304,2,2,2.2
1,18,NAYARIT,2,6,TEPIC,17,TEPIC,779,U,B,74,70,10,10,4,0,11,2,86,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,12,1,44,0,330,7,337,517,NA,NA,NA,NA,2,6,17,TEPIC,779,U,,1.2827401299743748,2,2,2.2
1,18,NAYARIT,2,6,TEPIC,17,TEPIC,779,U,C01,75,70,17,4,4,0,6,1,72,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,14,1,47,0,316,5,321,517,NA,NA,NA,NA,2,6,17,TEPIC,779,U,,0.9210976192611406,2,2,2.2
