CLAVE_CASILLA,ID_ESTADO,estrato
083298C0100,8,17
083298C0200,8,17
083299B0100,8,8
083299C0100,8,8
083299C0200,8,8
083300B0100,8,17
083300C0100,8,17
083300C0200,8,17
083301B0100,8,8
083301C0100,8,8
083301C0200,8,8
083302B0100,8,17
083302C0100,8,17
083302C0200,8,17
083303B0100,8,17
083303C0100,8,17
083304B0100,8,17
083304C0100,8,17
083305B0100,8,17
083305C0100,8,17
083305C0200,8,17
083305C0300,8,17
060001B0100,6,3
060001C0100,6,3
060001C0200,6,3
060001C0300,6,3
060001C0400,6,3
060001C0500,6,3
060001C0600,6,3
060001C0700,6,3
060002B0100,6,1
060002C0100,6,1
060003B0100,6,4
060003C0100,6,4
060003C0200,6,4
060004B0100,6,3
060005B0100,6,1
060006B0100,6,3
060006C0100,6,3
060006C0200,6,3
060007B0100,6,1
060008B0100,6,3
060008C0100,6,3
060009B0100,6,3
060009C0100,6,3
060010B0100,6,3
060010C0100,6,3
060011B0100,6,3
060012B0100,6,1
060012C0100,6,1
060013B0100,6,3
060013C0100,6,3
060013C0200,6,3
060014B0100,6,1
060014C0100,6,1
060015B0100,6,1
060016B0100,6,3
060017B0100,6,3
060018B0100,6,3
060018C0100,6,3
060019B0100,6,3
060019C0100,6,3
060020B0100,6,3
060020C0100,6,3
060021B0100,6,1
060021C0100,6,1
060022B0100,6,1
060022C0100,6,1
060023B0100,6,1
060023C0100,6,1
060023C0200,6,1
060023C0300,6,1
060024B0100,6,1
060024C0100,6,1
060024C0200,6,1
060024C0300,6,1
060024C0400,6,1
060024C0500,6,1
060024C0600,6,1
060025B0100,6,1
060025C0100,6,1
060026B0100,6,1
060026C0100,6,1
060027B0100,6,1
060028B0100,6,3
060028S0100,6,3
060029B0100,6,3
060030B0100,6,1
060031B0100,6,1
060031C0100,6,1
060032B0100,6,4
060032C0100,6,4
060033B0100,6,3
060033C0100,6,3
060034B0100,6,3
060034C0100,6,3
060035B0100,6,1
060035C0100,6,1
060036B0100,6,1
060036C0100,6,1
060037B0100,6,1
060037C0100,6,1
060037C0200,6,1
060037C0300,6,1
060038B0100,6,1
060038C0100,6,1
060039B0100,6,3
060040B0100,6,1
060041B0100,6,1
060042B0100,6,3
060043B0100,6,3
060043C0100,6,3
060044B0100,6,1
060045B0100,6,1
060045C0100,6,1
060045C0200,6,1
060046B0100,6,1
060046C0100,6,1
060047B0100,6,3
060047C0100,6,3
060048B0100,6,3
060048C0100,6,3
060049B0100,6,1
060050B0100,6,1
060050C0100,6,1
060051B0100,6,1
060051C0100,6,1
060052B0100,6,1
060052C0100,6,1
060052C0200,6,1
060053B0100,6,1
060053C0100,6,1
060054B0100,6,3
060054C0100,6,3
060054C0200,6,3
060054C0300,6,3
060054S0100,6,3
060055B0100,6,4
060055C0100,6,4
060056B0100,6,1
060057B0100,6,1
060058B0100,6,1
060058C0100,6,1
060059B0100,6,4
060059C0100,6,4
060060B0100,6,4
060060C0100,6,4
060060C0200,6,4
060060C0300,6,4
060060E0100,6,4
060060E0101,6,4
060060E0102,6,4
060060E0103,6,4
060060E0104,6,4
060060E0105,6,4
060060E0106,6,4
060060S0100,6,4
060061B0100,6,1
060061C0100,6,1
060061C0200,6,1
060062B0100,6,4
060062C0100,6,4
060062C0200,6,4
060062C0300,6,4
060062C0400,6,4
060062E0100,6,4
060062E0101,6,4
060062E0102,6,4
060062E0103,6,4
060062E0104,6,4
060062E0105,6,4
060062E0106,6,4
060062E0107,6,4
060063B0100,6,1
060063C0100,6,1
060064B0100,6,1
060064C0100,6,1
060065B0100,6,1
060065C0100,6,1
060065E0100,6,1
060065E0101,6,1
060066B0100,6,3
060066C0100,6,3
060067B0100,6,3
060067C0100,6,3
060068B0100,6,3
060068C0100,6,3
060069B0100,6,1
060069C0100,6,1
060069C0200,6,1
060069C0300,6,1
060069C0400,6,1
060069C0500,6,1
060070B0100,6,3
060070C0100,6,3
060071B0100,6,4
060071C0100,6,4
060072B0100,6,4
060073B0100,6,1
060073C0100,6,1
060073E0100,6,1
060073E0101,6,1
060073E0102,6,1
060073E0103,6,1
060074B0100,6,4
060074C0100,6,4
060074C0200,6,4
060075B0100,6,4
060075C0100,6,4
060075C0200,6,4
060076B0100,6,4
060076C0100,6,4
060076C0200,6,4
060077B0100,6,1
060077C0100,6,1
060077C0200,6,1
060078B0100,6,1
060079B0100,6,3
060079C0100,6,3
060079C0200,6,3
060080B0100,6,3
060081B0100,6,3
060081C0100,6,3
060081C0200,6,3
060081C0300,6,3
060082B0100,6,1
060082C0100,6,1
060082C0200,6,1
060082C0300,6,1
060082E0100,6,1
060083B0100,6,4
060083E0100,6,4
060083E0200,6,4
060084B0100,6,4
060084C0100,6,4
060084E0100,6,4
060085B0100,6,4
060085E0100,6,4
060085E0200,6,4
060085E0300,6,4
060085E0400,6,4
060086B0100,6,4
060087B0100,6,4
060087E0100,6,4
060087E0200,6,4
060088B0100,6,3
060088C0100,6,3
060089B0100,6,4
060089C0100,6,4
060090B0100,6,4
060090E0100,6,4
060091B0100,6,4
060091E0100,6,4
060092B0100,6,3
060092C0100,6,3
060092C0200,6,3
060092C0300,6,3
060093B0100,6,3
060093C0100,6,3
060093E0100,6,3
060094B0100,6,3
060094C0100,6,3
060095B0100,6,3
060095C0100,6,3
060095C0200,6,3
060096B0100,6,3
060096C0100,6,3
060096E0100,6,3
060097B0100,6,4
060098B0100,6,4
060099B0100,6,4
060099E0100,6,4
060100B0100,6,4
060100C0100,6,4
060100E0100,6,4
060101B0100,6,4
060101C0100,6,4
060101C0200,6,4
060101E0100,6,4
060101E0200,6,4
060102B0100,6,4
060103B0100,6,4
060103C0100,6,4
060103C0200,6,4
060103E0100,6,4
060104B0100,6,4
060104C0100,6,4
060104C0200,6,4
060105B0100,6,4
060105C0100,6,4
060105C0200,6,4
060105C0300,6,4
060105E0100,6,4
060106B0100,6,4
060106C0100,6,4
060106C0200,6,4
060107B0100,6,4
060107C0100,6,4
060107C0200,6,4
060108B0100,6,4
060108C0100,6,4
060109B0100,6,1
060109C0100,6,1
060110B0100,6,4
060110C0100,6,4
060111B0100,6,4
060111C0100,6,4
060111C0200,6,4
060111C0300,6,4
060112B0100,6,4
060112E0100,6,4
060113B0100,6,4
060114B0100,6,4
060115B0100,6,4
060116B0100,6,4
060116C0100,6,4
060116E0100,6,4
060117B0100,6,4
060117C0100,6,4
060118B0100,6,4
060118E0100,6,4
060119B0100,6,4
060119E0100,6,4
060120B0100,6,3
060120C0100,6,3
060120C0200,6,3
060121B0100,6,1
060121C0100,6,1
060122B0100,6,1
060122C0100,6,1
060123B0100,6,3
060123C0100,6,3
060124B0100,6,3
060124C0100,6,3
060124C0200,6,3
060125B0100,6,4
060125C0100,6,4
060125E0100,6,4
060126B0100,6,1
060126C0100,6,1
060126C0200,6,1
060127B0100,6,1
060127C0100,6,1
060128B0100,6,1
060128C0100,6,1
060129B0100,6,4
060129C0100,6,4
060130B0100,6,3
060130C0100,6,3
060131B0100,6,4
060131C0100,6,4
060131E0100,6,4
060132B0100,6,3
060132C0100,6,3
060132C0200,6,3
060133B0100,6,4
060133C0100,6,4
060133E0100,6,4
060134B0100,6,4
060134C0100,6,4
060134C0200,6,4
060135B0100,6,3
060135C0100,6,3
060135E0100,6,3
060136B0100,6,4
060137B0100,6,4
060137C0100,6,4
060138B0100,6,4
060138C0100,6,4
060138C0200,6,4
060138C0300,6,4
060138C0400,6,4
060138C0500,6,4
060138C0600,6,4
060138E0100,6,4
060138E0101,6,4
060138E0102,6,4
060138E0103,6,4
060139B0100,6,3
060139C0100,6,3
060139C0200,6,3
060139C0300,6,3
060139C0400,6,3
060139C0500,6,3
060139C0600,6,3
060139C0700,6,3
060139C0800,6,3
060139E0100,6,3
060139E0101,6,3
060139E0102,6,3
060139E0103,6,3
060139E0104,6,3
060140B0100,6,3
060140C0100,6,3
060140C0200,6,3
060140C0300,6,3
060140C0400,6,3
060140C0500,6,3
060140C0600,6,3
060141B0100,6,3
060141C0100,6,3
060142B0100,6,1
060142C0100,6,1
060143B0100,6,3
060143C0100,6,3
060144B0100,6,3
060144C0100,6,3
060144C0200,6,3
060145B0100,6,3
060145C0100,6,3
060145C0200,6,3
060145C0300,6,3
060145C0400,6,3
060145C0500,6,3
060145C0600,6,3
060145E0100,6,3
060145E0101,6,3
060145E0102,6,3
060145E0103,6,3
060145E0104,6,3
060145E0105,6,3
060145E0106,6,3
060145E0107,6,3
060146B0100,6,1
060146C0100,6,1
060146C0200,6,1
060146C0300,6,1
060146C0400,6,1
060146C0500,6,1
060146C0600,6,1
060146E0100,6,1
060146E0101,6,1
060146E0102,6,1
060146E0103,6,1
060146E0104,6,1
060147B0100,6,3
060147C0100,6,3
060147C0200,6,3
060148B0100,6,3
060148C0100,6,3
060148C0200,6,3
060148S0100,6,3
060149B0100,6,3
060149C0100,6,3
060149C0200,6,3
060150B0100,6,1
060150C0100,6,1
060151B0100,6,1
060151C0100,6,1
060152B0100,6,1
060152C0100,6,1
060152E0100,6,1
060152E0101,6,1
060152E0102,6,1
060152E0103,6,1
060152E0104,6,1
060152E0105,6,1
060153B0100,6,4
060153C0100,6,4
060154B0100,6,1
060154C0100,6,1
060155B0100,6,3
060155C0100,6,3
060156B0100,6,4
060156C0100,6,4
060157B0100,6,1
060157C0100,6,1
060158B0100,6,1
060159B0100,6,3
060159C0100,6,3
060159C0200,6,3
060160B0100,6,3
060160C0100,6,3
060160C0200,6,3
060160C0300,6,3
060161B0100,6,3
060161C0100,6,3
060161C0200,6,3
060161C0300,6,3
060161C0400,6,3
060161C0500,6,3
060162B0100,6,1
060162C0100,6,1
060162C0200,6,1
060164B0100,6,1
060164C0100,6,1
060164C0200,6,1
060165B0100,6,1
060165C0100,6,1
060166B0100,6,4
060166E0100,6,4
060167B0100,6,4
060167E0100,6,4
060167E0200,6,4
060168B0100,6,4
060169B0100,6,4
060170B0100,6,6
060170C0100,6,6
060170C0200,6,6
060171B0100,6,6
060171C0100,6,6
060171C0200,6,6
060172B0100,6,5
060172C0100,6,5
060173B0100,6,6
060173C0100,6,6
060174B0100,6,6
060174C0100,6,6
060175B0100,6,2
060176B0100,6,6
060176C0100,6,6
060177B0100,6,6
060177C0100,6,6
060178B0100,6,6
060178C0100,6,6
060179B0100,6,6
060179C0100,6,6
060180B0100,6,6
060180C0100,6,6
060181B0100,6,6
060181C0100,6,6
060182B0100,6,6
060182C0100,6,6
060183B0100,6,6
060183C0100,6,6
060184B0100,6,6
060185B0100,6,5
060185C0100,6,5
060186B0100,6,6
060186C0100,6,6
060187B0100,6,6
060187C0100,6,6
060188B0100,6,6
060188C0100,6,6
060188C0200,6,6
060189B0100,6,5
060190B0100,6,6
060191B0100,6,6
060191C0100,6,6
060192B0100,6,6
060192C0100,6,6
060193B0100,6,5
060193E0100,6,5
060194B0100,6,6
060195B0100,6,6
060196B0100,6,6
060197B0100,6,5
060199B0100,6,6
060199E0100,6,6
060200B0100,6,6
060202B0100,6,5
060202C0100,6,5
060202C0200,6,5
060202C0300,6,5
060203B0100,6,5
060203C0100,6,5
060204B0100,6,5
060204C0100,6,5
060205B0100,6,5
060205C0100,6,5
060206B0100,6,5
060206C0100,6,5
060206C0200,6,5
060207B0100,6,2
060208B0100,6,2
060208C0100,6,2
060209B0100,6,6
060209C0100,6,6
060210B0100,6,6
060210C0100,6,6
060211B0100,6,6
060211C0100,6,6
060211C0200,6,6
060212B0100,6,2
060213B0100,6,2
060213C0100,6,6
060214B0100,6,6
060214C0100,6,6
060215B0100,6,6
060215C0100,6,6
060215C0200,6,6
060216B0100,6,5
060216C0100,6,5
060216C0200,6,5
060216C0300,6,5
060217B0100,6,5
060217C0100,6,5
060218B0100,6,2
060219B0100,6,2
060219C0100,6,2
060220B0100,6,2
060221B0100,6,6
060221C0100,6,6
060222B0100,6,5
060222E0100,6,5
060223B0100,6,5
060223E0100,6,5
060224B0100,6,5
060225B0100,6,5
060225C0100,6,5
060226B0100,6,5
060226E0100,6,5
060226E0200,6,5
060227B0100,6,5
060227E0100,6,5
060228B0100,6,5
060228C0100,6,5
060228E0100,6,5
060228E0200,6,5
060228E0300,6,5
060229B0100,6,5
060230B0100,6,6
060230C0100,6,6
060230E0100,6,6
060230E0101,6,6
060231B0100,6,5
060231E0100,6,5
060232B0100,6,6
060232C0100,6,6
060232E0100,6,6
060233B0100,6,6
060233C0100,6,6
060233E0100,6,6
060233E0101,6,6
060234B0100,6,6
060234C0100,6,6
060234C0200,6,6
060235B0100,6,5
060235C0100,6,5
060236B0100,6,5
060236C0100,6,5
060236C0200,6,5
060236C0300,6,5
060236C0400,6,5
060236E0100,6,5
060236E0101,6,5
060236E0102,6,5
060236E0103,6,5
060236E0104,6,5
060236E0200,6,5
060236E0201,6,5
060236E0202,6,5
060236E0203,6,5
060236E0300,6,5
060236E0301,6,5
060236E0302,6,5
060236E0303,6,5
060237B0100,6,5
060237C0100,6,5
060237C0200,6,5
060238B0100,6,2
060238C0100,6,2
060238C0200,6,2
060238C0300,6,2
060238C0400,6,2
060238E0100,6,2
060238E0101,6,2
060238E0102,6,2
060238E0103,6,2
060238E0104,6,2
060238E0105,6,2
060238E0200,6,2
060238E0201,6,2
060238E0202,6,2
060238E0203,6,2
060238E0204,6,2
060238E0205,6,2
060238E0206,6,2
060238E0300,6,2
060238E0301,6,2
060238E0302,6,2
060239B0100,6,2
060239C0100,6,2
060240B0100,6,6
060240C0100,6,6
060241B0100,6,5
060241S0100,6,5
060242B0100,6,2
060243B0100,6,2
060243C0100,6,2
060243C0200,6,2
060244B0100,6,2
060244C0100,6,2
060244C0200,6,2
060244C0300,6,2
060244C0400,6,2
060244C0500,6,2
060244C0600,6,2
060244C0700,6,2
060244C0800,6,2
060244C0900,6,2
060244C1000,6,2
060244C1100,6,2
060245B0100,6,5
060245C0100,6,5
060245C0200,6,5
060246B0100,6,2
060246C0100,6,2
060246C0200,6,2
060246C0300,6,2
060247B0100,6,5
060247S0100,6,5
060248B0100,6,2
060248C0100,6,2
060248C0200,6,2
060248C0300,6,2
060248C0400,6,2
060248C0500,6,2
060248E0100,6,2
060248E0101,6,2
060248E0102,6,2
060248E0103,6,2
060248E0200,6,2
060248E0201,6,2
060248E0202,6,2
060248E0203,6,2
060248E0204,6,2
060248E0205,6,2
060248E0206,6,2
060248E0207,6,2
060248S0100,6,2
060249B0100,6,2
060250B0100,6,2
060250C0100,6,2
060250C0200,6,2
060250C0300,6,2
060250C0400,6,2
060250C0500,6,2
060250E0100,6,2
060250E0101,6,2
060250E0102,6,2
060250E0103,6,2
060250E0200,6,2
060250E0201,6,2
060250E0202,6,2
060250E0203,6,2
060250E0300,6,2
060250E0301,6,2
060250E0302,6,2
060250E0303,6,2
060251B0100,6,2
060251C0100,6,2
060251C0200,6,2
060251C0300,6,2
060251C0400,6,2
060251C0500,6,2
060252B0100,6,2
060252C0100,6,2
060252C0200,6,2
060253B0100,6,6
060253C0100,6,6
060254B0100,6,2
060255B0100,6,2
060256B0100,6,2
060256C0100,6,2
060257B0100,6,5
060257C0100,6,5
060258B0100,6,6
060258C0100,6,6
060258C0200,6,6
060258C0300,6,6
060258C0400,6,6
060259B0100,6,6
060259C0100,6,6
060259C0200,6,6
060260B0100,6,5
060260C0100,6,5
060260C0200,6,5
060260C0300,6,5
060261B0100,6,6
060261C0100,6,6
060261C0200,6,6
060262B0100,6,2
060262C0100,6,2
060263B0100,6,5
060263C0100,6,5
060264B0100,6,6
060264C0100,6,6
060264C0200,6,6
060265B0100,6,5
060266B0100,6,6
060267B0100,6,6
060267E0100,6,6
060267E0200,6,6
060268B0100,6,2
060269B0100,6,6
060269C0100,6,6
060269C0200,6,6
060270B0100,6,6
060270C0100,6,6
060270C0200,6,6
060271B0100,6,2
060271C0100,6,2
060271C0200,6,2
060272B0100,6,6
060272C0100,6,6
060273B0100,6,6
060273E0100,6,6
060274B0100,6,5
060274E0100,6,5
060275B0100,6,5
060275C0100,6,5
060275E0100,6,5
060276B0100,6,6
060276C0100,6,6
060276E0100,6,6
060277B0100,6,6
060277C0100,6,6
060277C0200,6,6
060277C0300,6,6
060277C0400,6,6
060278B0100,6,5
060278C0100,6,5
060279B0100,6,5
060280B0100,6,6
060280C0100,6,6
060280C0200,6,6
060280C0300,6,6
060280E0100,6,6
060280E0101,6,6
060280E0102,6,6
060280E0103,6,6
060280E0104,6,6
060280E0105,6,6
060280E0106,6,6
060281B0100,6,2
060281C0100,6,2
060281S0100,6,2
060282B0100,6,6
060282C0100,6,6
060282C0200,6,6
060283B0100,6,6
060283C0100,6,6
060283C0200,6,6
060283C0300,6,6
060283C0400,6,6
060284B0100,6,5
060284C0100,6,5
060285B0100,6,6
060286B0100,6,2
060286C0100,6,2
060286C0200,6,2
060286C0300,6,2
060287B0100,6,5
060288B0100,6,6
060289B0100,6,6
060289C0100,6,6
060290B0100,6,2
060290C0100,6,2
060290C0200,6,2
060290C0300,6,2
060290C0400,6,2
060291B0100,6,6
060291C0100,6,6
060291C0200,6,6
060291C0300,6,6
060291C0400,6,6
060291C0500,6,6
060292B0100,6,5
060292C0100,6,5
060293B0100,6,5
060294B0100,6,2
060295B0100,6,2
060296B0100,6,5
060297B0100,6,5
060297C0100,6,5
060297C0200,6,5
060298B0100,6,5
060298C0100,6,5
060299B0100,6,5
060299C0100,6,5
060300B0100,6,2
060301B0100,6,2
060301C0100,6,2
060302B0100,6,6
060302C0100,6,6
060302C0200,6,6
060303B0100,6,5
060303C0100,6,5
060304B0100,6,5
060304C0100,6,5
060305B0100,6,6
060305C0100,6,6
060306B0100,6,2
060307B0100,6,5
060307C0100,6,5
060308B0100,6,6
060308C0100,6,6
060309B0100,6,6
060310B0100,6,2
060310C0100,6,2
060311B0100,6,5
060311C0100,6,5
060311C0200,6,5
060312B0100,6,6
060312C0100,6,6
060312C0200,6,6
060312C0300,6,6
060312C0400,6,6
060313B0100,6,5
060313C0100,6,5
060314B0100,6,6
060314C0100,6,6
060315B0100,6,2
060315C0100,6,2
060315C0200,6,2
060315C0300,6,2
060316B0100,6,6
060316C0100,6,6
060316C0200,6,6
060316C0300,6,6
060316C0400,6,6
060317B0100,6,6
060317C0100,6,6
060318B0100,6,6
060318C0100,6,6
060319B0100,6,6
060319C0100,6,6
060320B0100,6,5
060320C0100,6,5
060321B0100,6,5
060321C0100,6,5
060322B0100,6,6
060323B0100,6,5
060323C0100,6,5
060324B0100,6,6
060324C0100,6,6
060325B0100,6,5
060326B0100,6,5
060326C0100,6,5
060327B0100,6,5
060328B0100,6,6
060329B0100,6,6
060329C0100,6,6
060329C0200,6,6
060330B0100,6,5
060331B0100,6,5
060332B0100,6,5
060333B0100,6,5
060334B0100,6,6
060334C0100,6,6
060334C0200,6,6
060334C0300,6,6
060335B0100,6,6
060335C0100,6,6
060335C0200,6,6
060336B0100,6,6
060336C0100,6,6
060336C0200,6,6
060337B0100,6,4
060337C0100,6,4
060338B0100,6,4
060338C0100,6,4
060338C0200,6,4
060339B0100,6,4
060340B0100,6,4
060341B0100,6,4
060342B0100,6,4
060343B0100,6,3
060343C0100,6,3
060344B0100,6,1
060344C0100,6,1
060345B0100,6,3
060346B0100,6,1
060347B0100,6,3
060348B0100,6,1
060349B0100,6,1
060349C0100,6,1
060350B0100,6,3
060350C0100,6,3
060351B0100,6,1
060352B0100,6,1
060353B0100,6,1
060354B0100,6,3
060355B0100,6,1
060355C0100,6,1
060356B0100,6,1
060357B0100,6,3
060357C0100,6,3
060358B0100,6,3
060359B0100,6,1
060359C0100,6,1
060360B0100,6,3
060361B0100,6,1
060361C0100,6,1
060362B0100,6,4
060362C0100,6,4
060363B0100,6,1
060363C0100,6,1
060364B0100,6,1
060365B0100,6,1
060366B0100,6,1
060367B0100,6,1
060368B0100,6,1
060369B0100,6,1
060369C0100,6,1
060370B0100,6,1
060370C0100,6,1
060371B0100,6,1
060371C0100,6,1
060372B0100,6,1
180001B0100,18,8
180002B0100,18,8
180002C0100,18,8
180003B0100,18,8
180003C0100,18,8
180003C0200,18,8
180004B0100,18,8
180005B0100,18,8
180005C0100,18,8
180006B0100,18,1
180007B0100,18,1
180008B0100,18,8
180008C0100,18,8
180009B0100,18,1
180009C0100,18,1
180010B0100,18,1
180010C0100,18,1
180011B0100,18,1
180012B0100,18,1
180013B0100,18,1
180014B0100,18,1
180015B0100,18,1
180016B0100,18,1
180016C0100,18,1
180017B0100,18,1
180017C0100,18,1
180018B0100,18,8
180018C0100,18,8
180019B0100,18,6
180020B0100,18,6
180021B0100,18,6
180022B0100,18,8
180023B0100,18,8
180024B0100,18,8
180024C0100,18,8
180025B0100,18,6
180026B0100,18,6
180027B0100,18,8
180028B0100,18,8
180029B0100,18,6
180030B0100,18,8
180031B0100,18,8
180032B0100,18,8
180033B0100,18,8
180033C0100,18,8
180034B0100,18,6
180035B0100,18,6
180036B0100,18,8
180037B0100,18,6
180038B0100,18,8
180038C0100,18,8
180039B0100,18,8
180039C0100,18,8
180040B0100,18,8
180041B0100,18,8
180043B0100,18,8
180044B0100,18,6
180045B0100,18,6
180046B0100,18,8
180046C0100,18,8
180047B0100,18,6
180047E0100,18,6
180048B0100,18,6
180049B0100,18,3
180049C0100,18,3
180050B0100,18,3
180050C0100,18,3
180051B0100,18,5
180052B0100,18,5
180052C0100,18,5
180053B0100,18,5
180053C0100,18,5
180054B0100,18,3
180054C0100,18,3
180055B0100,18,3
180056B0100,18,9
180057B0100,18,3
180057C0100,18,3
180058B0100,18,9
180059B0100,18,7
180059C0100,18,7
180060B0100,18,9
180061B0100,18,9
180061E0100,18,9
180062B0100,18,7
180063B0100,18,9
180064B0100,18,7
180065B0100,18,7
180065E0100,18,7
180066B0100,18,5
180067B0100,18,7
180067C0100,18,7
180068B0100,18,3
180068C0100,18,3
180069B0100,18,5
180070B0100,18,3
180071B0100,18,7
180072B0100,18,7
180074B0100,18,7
180075B0100,18,9
180076B0100,18,7
180077B0100,18,3
180078B0100,18,5
180079B0100,18,3
180079C0100,18,3
180080B0100,18,3
180081B0100,18,3
180082B0100,18,3
180083B0100,18,5
180084B0100,18,7
180086B0100,18,9
180088B0100,18,7
180089B0100,18,7
180091B0100,18,5
180092B0100,18,9
180093B0100,18,7
180094B0100,18,9
180095B0100,18,7
180095E0100,18,7
180096B0100,18,9
180096C0100,18,9
180096C0200,18,9
180097B0100,18,7
180097C0100,18,7
180098B0100,18,9
180098C0100,18,9
180098C0200,18,9
180098C0300,18,9
180098C0400,18,9
180098E0100,18,9
180099B0100,18,7
180099C0100,18,7
180100B0100,18,3
180100C0100,18,3
180100C0200,18,3
180101B0100,18,5
180101C0100,18,5
180102B0100,18,5
180102C0100,18,5
180102C0200,18,5
180103B0100,18,3
180103C0100,18,3
180104B0100,18,5
180104C0100,18,5
180104C0200,18,5
180105B0100,18,3
180105C0100,18,3
180105C0200,18,3
180106B0100,18,5
180106C0100,18,5
180106C0200,18,5
180107B0100,18,7
180107C0100,18,7
180107C0200,18,7
180108B0100,18,5
180108C0100,18,5
180108C0200,18,5
180109B0100,18,7
180109C0100,18,7
180110B0100,18,7
180110C0100,18,7
180110C0200,18,7
180111B0100,18,7
180111C0100,18,7
180111C0200,18,7
180111C0300,18,7
180111C0400,18,7
180111C0500,18,7
180111C0600,18,7
180111C0700,18,7
180112B0100,18,7
180112C0100,18,7
180112C0200,18,7
180112C0300,18,7
180112C0400,18,7
180112C0500,18,7
180112C0600,18,7
180112C0700,18,7
180113B0100,18,5
180113C0100,18,5
180113S0100,18,5
180114B0100,18,5
180114C0100,18,5
180114C0200,18,5
180114C0300,18,5
180115B0100,18,3
180115C0100,18,3
180115C0200,18,3
180115C0300,18,3
180115C0400,18,3
180115C0500,18,3
180115C0600,18,3
180115C0700,18,3
180115C0800,18,3
180115C0900,18,3
180115C1000,18,3
180115C1100,18,3
180115C1200,18,3
180115C1300,18,3
180115C1400,18,3
180115C1500,18,3
180116B0100,18,7
180116C0100,18,7
180116C0200,18,7
180116C0300,18,7
180116C0400,18,7
180116C0500,18,7
180116C0600,18,7
180116C0700,18,7
180116C0800,18,7
180116C0900,18,7
180117B0100,18,3
180117C0100,18,3
180117C0200,18,3
180117C0300,18,3
180118B0100,18,3
180118C0100,18,3
180118C0200,18,3
180118C0300,18,3
180118C0400,18,3
180118C0500,18,3
180118C0600,18,3
180118C0700,18,3
180118C0800,18,3
180118C0900,18,3
180118C1000,18,3
180118E0100,18,3
180118E0101,18,3
180118E0102,18,3
180118E0103,18,3
180118E0104,18,3
180118E0105,18,3
180118E0200,18,3
180118E0201,18,3
180118E0202,18,3
180118E0203,18,3
180118E0300,18,3
180118E0301,18,3
180119B0100,18,3
180119C0100,18,3
180119C0200,18,3
180119C0300,18,3
180119C0400,18,3
180119C0500,18,3
180120B0100,18,9
180120C0100,18,9
180120C0200,18,9
180120C0300,18,9
180120C0400,18,9
180120C0500,18,9
180121B0100,18,7
180121C0100,18,7
180121C0200,18,7
180122B0100,18,3
180122C0100,18,3
180122C0200,18,3
180122C0300,18,3
180123B0100,18,3
180123C0100,18,3
180123C0200,18,3
180123C0300,18,3
180124B0100,18,3
180124C0100,18,3
180125B0100,18,5
180125C0100,18,5
180126B0100,18,5
180126C0100,18,5
180126C0200,18,5
180127B0100,18,5
180128B0100,18,3
180128C0100,18,3
180129B0100,18,5
180129C0100,18,5
180130B0100,18,5
180131B0100,18,5
180132B0100,18,5
180132C0100,18,5
180132C0200,18,5
180133B0100,18,5
180133C0100,18,5
180133C0200,18,5
180134B0100,18,5
180134C0100,18,5
180135B0100,18,5
180135C0100,18,5
180136B0100,18,5
180137B0100,18,5
180137C0100,18,5
180137C0200,18,5
180137S0100,18,5
180138B0100,18,5
180139B0100,18,9
180140B0100,18,9
180141B0100,18,9
180142B0100,18,7
180143B0100,18,7
180143E0100,18,7
180144B0100,18,9
180145B0100,18,7
180145E0100,18,7
180146B0100,18,7
180147B0100,18,7
180148B0100,18,5
180149B0100,18,5
180150B0100,18,5
180151B0100,18,9
180151C0100,18,9
180152B0100,18,7
180152C0100,18,7
180153B0100,18,7
180154B0100,18,7
180155B0100,18,5
180156B0100,18,3
180157B0100,18,9
180158B0100,18,7
180158C0100,18,7
180159B0100,18,7
180159C0100,18,7
180160B0100,18,5
180161B0100,18,5
180161C0100,18,5
180162B0100,18,3
180163B0100,18,7
180163C0100,18,7
180164B0100,18,7
180164C0100,18,7
180165B0100,18,5
180166B0100,18,7
180166C0100,18,7
180167B0100,18,7
180167C0100,18,7
180168B0100,18,3
180168C0100,18,3
180169B0100,18,7
180169C0100,18,7
180170B0100,18,7
180171B0100,18,7
180171C0100,18,7
180172B0100,18,7
180173B0100,18,5
180173C0100,18,5
180174B0100,18,7
180175B0100,18,5
180176B0100,18,5
180177B0100,18,9
180177C0100,18,9
180178B0100,18,7
180179B0100,18,7
180180B0100,18,7
180180C0100,18,7
180181B0100,18,7
180182B0100,18,7
180183B0100,18,7
180183C0100,18,7
180183E0100,18,7
180183E0101,18,7
180183E0102,18,7
180184B0100,18,7
180184C0100,18,7
180184C0200,18,7
180185B0100,18,7
180185C0100,18,7
180186B0100,18,7
180187B0100,18,7
180188B0100,18,7
180188C0100,18,7
180189B0100,18,7
180189C0100,18,7
180190B0100,18,7
180190C0100,18,7
180190C0200,18,7
180190E0100,18,7
180190S0100,18,7
180191B0100,18,7
180192B0100,18,7
180192C0100,18,7
180193B0100,18,7
180194B0100,18,7
180195B0100,18,7
180196B0100,18,8
180196C0100,18,8
180197B0100,18,8
180197C0100,18,8
180198B0100,18,8
180199B0100,18,8
180200B0100,18,8
180201B0100,18,8
180202B0100,18,8
180203B0100,18,8
180203E0100,18,8
180203E0200,18,8
180204B0100,18,8
180205B0100,18,6
180206B0100,18,6
180207B0100,18,6
180208B0100,18,8
